排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
79,画给孩子的二十四节气 : 精装彩绘本（中国第五大发明，非物质文化遗产）,"['施英巍', ' 知书达礼 出品']",None,http://img3m3.ddimg.cn/92/4/28541693-1_w_15.jpg,2020年04月 ,吉林美术出版社,20.30,58.00,3.5,童书,绘本/图画书,16开,胶版纸,精装,否,9787557552978,"画给孩子精装彩绘本系列图书推荐如下：
画给孩子的中国传统节日：精装彩绘本 画给孩子的动物百科：精装彩绘本
画给孩子的十二生肖 : 精装彩绘本 画给孩子的交通工具：精装彩绘本
画给孩子的二十四节气 : 精装彩绘本 画给孩子的丝绸之路：精装彩绘本
画给孩子的中国神话 : 精装彩绘本 画给孩子的科学简史：精装彩绘本
画给孩子的中国民间故事：精装彩绘本 画给孩子的地球简史：精装彩绘本
画给孩子的姓氏故事：精装彩绘本 画给孩子的世界历史：精装彩绘本
画给孩子的国家宝藏 : 精装彩绘本 画给孩子的恐龙百科：精装彩绘本
画给孩子的海洋简史：精装彩绘本 画给孩子的人类简史：精装彩绘本
画给孩子的宇宙简史：精装彩绘本 画给孩子的宋词：精装彩绘本
画给孩子的生命简史：精装彩绘本 画给孩子的唐诗：精装彩绘本
八大板块，读懂节气
? 传统习俗
? 古诗谚语
? 七十二候
? 农事活动
?天文气候
?饮食活动
?动物植物
显示全部信息",168026,"['整体感觉不错（118）', '孩子喜欢（92）', '性价比很高（81）', '外观精致（78）', '无异味（68）', '包装不错哦（56）', '包装一般（13）', '有异味（12）']"
80,提问（杨澜30年提问生涯心血之作，从25个环节，层层递进，有效提问，将显著提升你的沟通力和学习力！）,['杨澜，果麦文化 出品'],None,http://img3m8.ddimg.cn/91/24/28522288-1_w_24.jpg,2020年03月 ,浙江文艺出版社,34.00,68.00,5,成功/励志,人际交往,32开,胶版纸,平装-胶订,否,9787533960278,"◆你提问的方式，影响你的一生，错误的提问，只有负面的答案，正确的提问，意味着新的思路和机会。杨澜30年提问生涯汇聚成的心血之作，从25个环节，层层递进，教你通过提问与自我，他人，世界更好地互动。
◆疯狂的寻找正确的答案，却不知道如果自己的问题本来就是错的。问什么，怎么问，问到何种程度，上千次深度采访，数万次发问中提炼的【提问心得】全部纳入书中，一本提问领域的高阶沟通课。
◆近百个与世界各领域大佬访谈的真实案例，真正优秀的人，特别会提问，当你感到困惑难解或绝望无助时，感谢上帝给我们安排的这场考试是开卷的，你可以去通过提问去看看别人是怎么回答的。一本书让你看到通过高质量提问带来的可能会改变你人生轨迹的珍贵答案。
◆每次提问都是接近他人，接近自己的好方式，打破人与人之间的壁垒。掌握提问技巧，运用不同的方式，带来交流与情感的高峰体验。良好的交流，内心的交流，人与人之间的交流，具有治疗的价值。好的提问者，就是释梦师。
沟通中如何提问？
如何避免限制级的恐怖问题？
面对太内向的人怎么聊？
初次见面的人怎么开始深度交谈？
如何避免说完上句就在思考下句的尬聊？
打断谈话，才是防止冷场、保持良好谈话气氛的必要方式？激问和错问也能引发更好的效果？
倾听和沉默该怎么运用？
如何通过提问一步步走进他人的心？
怎样抵达禁区？
◆学会提问，问出好的问题，是我们在这个瞬息万变的社会的生存之道。
显示全部信息",52281,"['文笔流畅（126）', '受益匪浅（103）', '内容丰富（101）', '实用（97）', '干货满满（97）', '感染力强（91）', '振奋人心（83）']"
81,怪奇事物所（大张伟直播分享，火爆全网的趣味漫画冷知识）,"['怪奇事物所 ', ',博集天卷 出品']",None,http://img3m6.ddimg.cn/21/18/28504596-1_w_1706070098.jpg,2020年01月 ,国际文化出版公司,26.60,58.00,4.59,科普读物,百科知识,32开,胶版纸,精装,否,9787512511378,"★火爆台湾社交网络的科普博主@怪奇事物所 的网红处女作！

★治愈系科普图文书，奇趣冷知识 魔性搞笑漫画 怪奇治愈力，80篇轻松幽默的趣味漫画科普，彻底打开你的脑洞，让你成为“冷知识小达人”“聚会话题王”，社交不冷场，畅怀笑不停。

★宇宙是拿铁色的？北极熊其实并不白？饥饿使人聪明？尿尿只要21秒？跑步机*初是用来惩罚犯人的？摩洛哥用肝爱人？……包括但不限于自然、生物、人体、文化等领域的奇趣现象，本书为你一一揭秘。

★其实我们都很怪，小心翼翼在不甘于平凡与怪到没救之间拿捏，费尽心思在从众中巧取一丝特立独行。我们都深知这种怪，是无聊生活中难得的慰藉，是让这个世界变得更加丰富多彩的一抹亮点。谨以此书，献给那些让世界更有趣的怪事与怪人！感谢他们只身对抗平庸的无聊，替平凡的生活增添更多滋味。

★小开本全彩精装口袋书，充满知识性的趣味共鸣，一本减压神器，一部话题宝典，更是一件时尚单品。

★果壳网CEO姬十三盛情推荐！
《怪奇事物所》收录了各种有趣的冷知识，读后让人脑洞大开！其中的漫画蕴含着神奇的治愈力，既幽默好笑又温暖人心。也许正是因为有这么多的“奇奇怪怪”，这个世界才会始终有趣！——姬十三
★奇趣冷知识 魔性搞笑漫画 怪奇治愈力，80篇轻松幽默的趣味科普，彻底打开你的脑洞，让你成为“冷知识小达人”“聚会话题王”，开心不冷场，畅怀笑不停。

★金鱼的记忆力好得惊人？猪比大多数人都要瘦？鸳鸯根本不专情？脂肪*长活25年？跑步机*初是用来惩罚犯人的？权力让人脑残？饥饿使人聪明？……本书为你一一揭秘。
 ",64494,"['趣味性强（170）', '阅读体验好（123）', '内容严谨（55）']"
82,声律启蒙（国学启蒙经典系列。 全文注音+详尽注释+韵部略解+佳对赏析+对联常识，无需音韵基础，也能完全读懂）,['张圣洁 主编；闫立君、刘汛涛 副主编'],None,http://img3m4.ddimg.cn/92/1/28555454-1_w_5.jpg,2020年05月 ,浙江教育出版社,11.50,25.00,4.6,中小学用书,小学阅读,16开,纯质纸,平装-胶订,否,9787553699547,None,39946,"['对孩子有帮助（65）', '实用（64）', '内容详细（52）', '内容全面（48）', '图文并茂（48）', '孩子喜欢（37）', '同步辅导（26）']"
83,就喜欢你看不惯我又干不掉我的样子5,['白茶'],None,http://img3m6.ddimg.cn/4/33/28554376-1_w_7.jpg,2020年06月 ,人民文学出版社,29.50,59.00,5,动漫/幽默,大陆漫画,大32开,胶版纸,平装-胶订,否,9787020162796,"★千万粉丝喜大普奔：《喜干5》终于来了！
★超人气漫画家白茶*作品！坐拥千万粉丝，高晓松、姚晨、傅园慧、马未都、、笛安等众多大咖点赞的“年度中国IP”！
★猫生感悟 汪言汪语，会心一笑后换个角度看世界。
★更丰富更爆笑的故事情节！揭开每个角色不为人知的另一面！
★收入被**@人民日报转发的超萌中国山水画系列！
★霸气吾皇变身暖心魔术师？巴扎黑第N次减肥能否成功？
★青梅竹马“少年与海”，少年与小海从小学到大学的“温馨”回忆！
★新上位主角——傲霸，全新故事带你多角度了解流浪猫大佬的都市传奇。肉嘟嘟小粉鸟超萌亮相，外表凶悍的傲霸展示柔软一面。
★首次揭秘萌萌哒吾皇的幼年流浪时代！
★造作牛能撩妹顺利脱单？翅中独自又有怎样的冒险？
★吾皇万睡官方联手人民文学出版社，携白茶新书《喜干5》重磅来袭！强强联合打造高端品质！
★独特设计，装帧精美，细节考究。创意模切设计，给你两个封面选择！内文采用艾尔莎艺术纸，四色印刷，雅昌高端印制，确保超高的色彩还原度。
★ 加入AR技术，扫封面图可关注吾皇*动态，还有特别彩蛋！
★ 倾情附赠“傲霸的战争”彩页别册，讲述流浪猫傲霸为何与人类和解。
★“我命由我，不由铲屎官。”
★“沉默是表示轻蔑的*完美方式——这是个叫萧伯纳的人说的，我再沉默三分钟，希望他良心发现。”
★“ 一个人会觉得孤独，但一个人吃独食不会。”
★“又是喝枸杞，又是吃燕窝，白天养的生，都让熬夜给糟蹋了。”
 ",28966,"['被治愈（249）', '解压神器（249）', '画工精美（225）', '暖萌（220）', '好搞笑（192）', '值得收藏（147）', '热血（109）', '同人（65）']"
84,致我独一无二的宝贝（父母写给孩子的人生情书，一份以爱为名义的心灵庇护伞。联合国秘书长安东尼奥·古特雷斯高度评价，母婴育儿大V小土大橙子翻译，荣获独立图书*奖）,"['（美）沙尼·金 ', '，（瑞士）安娜·霍瓦特 绘，小土大橙子 译']",，（瑞士）安娜·霍瓦特 绘，小土大橙子 ,http://img3m2.ddimg.cn/54/5/29131992-1_w_21.jpg,2020年10月 ,湖南美术出版社,20.30,45.00,4.52,童书,绘本/图画书,16开,铜版纸,精装,否,9787535692634,"还在羞于对孩子说“我爱你”？还不习惯当众夸赞自己的孩子？有些心底的话，还是没法对孩子说？
这里有一份万千父母深情写就的告白书，联合国秘书长安东尼奥·古特雷斯高度评价，母婴育儿大V小土大橙子倾情翻译，说透那些藏于父母内心深处的对子女的想象、期许与爱，教会父母直白、真挚向孩子表达情感与期许，为孩子构筑温情满满的成长环境，帮助孩子健康、自信成长。
献给已为人父母的你，献给即将为人父母的你！
 ",108507,"['整体感觉不错（145）', '外观精致（114）', '孩子喜欢（114）', '无异味（85）', '性价比很高（83）', '包装不错哦（75）', '有异味（23）', '包装一般（19）']"
85,大家都想系列绘本：在试错中成长（全4册，歪歪兔童书馆出品）,['歪歪兔童书馆'],None,http://img3m9.ddimg.cn/43/14/28500559-1_w_22.jpg,2019年12月 ,海豚出版社,30.40,78.00,3.9,童书,绘本/图画书,16开,铜版纸,平装,是,9787511049629,"孩子*想要什么，你真的知道吗？好玩爱动是孩子的天性，犯错是孩子成长的必经阶段。在试错中，孩子才能更好的成长。
这套书让孩子让孩子尽情释放天性，尽情玩耍，对新事物保持好奇和热情，不胆怯，不退缩，敢尝试，敢探索，在敢于冒险的同时，不因为怕犯错而循规蹈矩，教会孩子犯错后勇于承认错误，不逃避，不推卸，学会积极思考弥补错误的方法
 ",21263,"['孩子喜欢（59）', '整体感觉不错（57）', '无异味（48）', '外观精致（33）', '性价比很高（32）', '包装不错哦（30）', '包装一般（9）', '有异味（3）']"
86,西方博弈往事：看透西方的演化逻辑，看懂西方到底会走向何方（九边全新力作）,"['九边 ', ' 书田文化 出品 人天兀鲁思 发行']",None,http://img3m2.ddimg.cn/25/29/29133052-1_w_7.jpg,2020年10月 ,台海出版社,29.90,59.80,5,历史,世界史,32开,纯质纸,平装-胶订,否,9787516827192,"几乎从来没有一本书，能把西方的历史解读得如此有趣、深邃。本书能够让人们轻松地纵览西方历史的全局和细节。
当人们通过《西方博弈往事》深刻地了解了西方的历史、经济、金融、文化、军事之后，就会平视地看待西方的事物。也会对西方乃至世界的未来的走向有了依据和参考——未来的西方会走向更坏还是更好？未来的世界会出现什么样的变局？世界变化运转的主轴是什么？世界变化的轨迹是什么……
通过《西方博弈往事》，深刻认知世界，看懂过去和未来。
 ",30419,"['可读性强（90）', '内容扎实（68）', '品质不错（67）', '品质高端（58）', '经典权威（46）']"
87,八百万种死法（朴树也在读！梁朝伟做梦都想演《八百万种死法》，这本书太懂他的孤独！）（读客外国小说文库）,"['(美)劳伦斯·布洛克 ', '；读客文化 出品']",None,http://img3m9.ddimg.cn/32/4/28530149-1_w_16.jpg,2020年04月 ,江苏凤凰文艺出版社,34.40,49.90,6.9,小说,外国小说,32开,胶版纸,平装-胶订,否,9787559444653,"◆30年来，梁朝伟做梦都想演《八百万种死法》！这本书太懂他的孤独！
◆梁朝伟飞越半个地球，只为见作者一面；4次恳求合作，只为演本书主角。
◆梁朝伟：“我看过劳伦斯•布洛克所有的书，特别喜欢马修那个系列。”
◆王家卫读了《八百万种死法》，不爱用剧本的他，竟邀请作者担任《蓝莓之夜》编剧！
◆朱天文读了《八百万种死法》，专程飞往纽约，重走本书主角走过的路！
◆英、美、德、法、日等国火爆销售；《纽约时报》《华尔街日报》等知名媒体齐声盛赞！
◆“爱伦•坡终身大师奖”得主劳伦斯•布洛克代表作，文化精英们的挚爱藏书！
◆这座城市有八百万人，八百万种孤独，总有一个人愿意倾听你的孤独。
  ",38784,"['经典必读（116）', '引人入胜（102）', '装帧精美（101）', '情节曲折（90）', '温情感人（65）']"
88,父与子全集完整版彩色注音版小学生课外阅读书籍一二年级带拼音绘本漫画书儿童幽默搞笑故事书语文阅读名著文学儿童书籍7-8-9-10周岁,['埃·奥·卜劳恩绘'],None,http://img3m9.ddimg.cn/75/36/28556229-1_w_11.jpg,2018年08月 ,东北师范大学出版社,11.90,29.80,4,中小学用书,小学阅读,20开,胶版纸,平装-胶订,否,9787568148573,None,113817,"['孩子喜欢（133）', '图文并茂（115）', '对孩子有帮助（99）', '实用（64）', '内容详细（52）', '内容全面（50）', '同步辅导（35）']"
89,2021吾皇万睡周历 随书附赠吾皇巴扎黑心情贴纸 陪你度过2021的春夏秋冬！当当独家限量发售,"['白茶 绘', '']",None,http://img3m2.ddimg.cn/83/10/29135882-1_w_5.jpg,2020年10月 ,人民文学出版社,46.60,59.00,7.9,动漫/幽默,大陆漫画,32开,胶版纸,平装-胶订,否,9787020165599, ,22675,"['画工精美（98）', '暖萌（94）', '被治愈（85）', '值得收藏（68）', '解压神器（66）', '好搞笑（49）', '热血（23）', '同人（15）']"
90,"高效能人士的七个习惯（30周年纪念版）（全新增订版）（新增《纽约时报》畅销肖恩·柯维全新观点,管理大师吉姆·柯林斯作序）",['（美）史蒂芬·柯维 ，高新勇、王亦兵、葛雪蕾译； 中青文 出品'],None,http://img3m3.ddimg.cn/2/6/28979183-1_w_1694161569.jpg,2020年05月 ,中国青年出版社,39.50,79.00,5,成功/励志,性格与习惯,16开,纯质纸,平装-胶订,否,9787515360430,"这是全新增订版。全新增加了《纽约时报》畅销书作家肖恩·柯维对七个习惯学习、实践以及理解的全新观点，并对内容作了全新修订。《从优秀到卓越》作者、《基业长青》联合作者吉姆·柯林斯作序。《高效能人士的七个习惯（30周年纪念版）》是一本能改变亿万人命运的奇书，影响力仅次于《圣经》。

以《高效能人士的七个习惯》为代表的柯维“七个习惯”的思想成就不仅仅体现在对世界趋势和真实人性的透彻分析上，其更强大的力量是能够帮助人们获得卓有成效的人生，这种卓有成效远远超过了物质的丰裕，更是一种道德人生和幸福人生，直至达到兼顾事业和人生其他层面圆融和谐的“全面的成功”。

当前，复杂多变的经济形势和金融环境，是人们从古至今无法掌控及预测的，特别在经过几次金融风暴的洗礼之后，各领域企业家都在寻求逆流而上的生存方式，中国人也面临着因为快速增长的经济所带来的空前的生存压力和困境。伟大的管理者应当做到了解这个世界的莫测变幻，但仍能得到自己想要的结果。柯维“七个习惯”的思想为我们揭示了一套让企业和个人永远立于不败之地的致胜法则。在经济环境不断变化的情况下，他的思想给那些快速成长的企业和中国领导者带来了新的启发和人生意义的新感悟。



《高效能人士的七个习惯（30周年纪念版）》亮点

1、里程碑式著作，全新增订，精彩呈现；风靡全球，畅销30多年。

2、全新增加了《纽约时报》畅销书作家肖恩·柯维对“七个习惯”学习、实践以及理解的全新观点。《从优秀到卓越》作者、《基业长青》联合作者吉姆·柯林斯作序，称誉“永恒经典，历久弥新的思想”。
显示全部信息",348316,"['文笔流畅（1004）', '振奋人心（923）', '感染力强（801）', '干货满满（734）', '实用（729）', '受益匪浅（624）', '内容丰富（497）']"
91,你和我（曹禺全家合影首次曝光，万方老师和肖战对谈，何为痛苦何为对错）,"['万方 ', ' ， 新经典 出品']",None,http://img3m6.ddimg.cn/87/8/28965606-1_w_5.jpg,2020年06月 ,北京十月文艺出版社,34.00,68.00,5,文学,中国现当代随笔,32开,纯质纸,精装,否,9787530220108,"你和我，所有不同的故事，都被写进了这一出人生大戏：
女儿以毫无保留姿态直面众说纷纭， 寻找一个你不知道的戏剧大师曹禺  
一个真诚如孩子、敏感怯懦、热烈孤寂、如假包换的艺术家
一场民国时代流动的盛宴：名门闺秀的现代爱情 、文豪挚友的一生情义、动荡岁月里的离家和归家
比《我们仨》更阔大，比《平如美棠》更深厚

一份等待开启的家族档案：情书、家书、老照片，尘封近百年
一部设计成艺术品的人生回忆录：手稿折页 巨幅水墨画 作者笔记
 ",30067,"['装帧精美（90）', '经典必读（83）', '引人入胜（66）', '优美隽永（65）']"
92,龙猫（宫崎骏代表作首次授权。吉卜力官方授权唯一简体中文版绘本。）,['宫崎骏 原作，赵玉皎 译，磨铁文化 出品'],None,http://img3m7.ddimg.cn/74/31/29174087-1_w_1689675110.jpg,2020年12月 ,北京联合出版有限公司,48.90,68.00,7.2,动漫/幽默,日韩漫画,16开,胶版纸,平装-胶订,否,9787559644633,"【宫崎骏代表作首次授权！官方*简体中文版全新上市。】
★30年间影响数代人的殿堂级经典，动画大师宫崎骏的里程碑之作，跨越语言与国界感动全世界。
★卷席全球近30个国家和地区，影响无数读者、漫画家、电影人、媒体的童年经典。
★中国读者等待了30年，中国大陆首次正版引进的殿堂级作品。
★拿遍24项*电影、动画奖项，征服《纽约时报》、《Time Out》杂志、《国际先驱论坛报》、《朝日新闻》、《人民日报》、《央视新闻》、《南方周末》、《三联生活周刊》等全球*媒体。
★电影大师黑泽明感叹：我非常喜欢猫巴士！
黑泽明评选心爱的100部电影，《龙猫》是*一部入选的动画电影。
★每一个成熟勇敢的大人，都曾经是能看见龙猫的孩子。全世界都热爱的宫崎骏作品，值得所有等待。
★吉卜力指定颜色校准，专业色彩还原，重温30年前的感动。
 ",88393,"['画工精美（119）', '被治愈（105）', '值得收藏（86）', '暖萌（83）', '解压神器（53）', '热血（22）', '同人（19）', '好搞笑（19）']"
93,学习究竟是什么 得到App超过11万人都在学 万维钢通才丛书,"['万维钢 ', '; 得到图书 出品']",None,http://img3m9.ddimg.cn/50/25/28556699-1_w_13.jpg,2020年06月 ,新星出版社,49.60,69.00,7.19,成功/励志,成功/激励,32开,轻型纸,精装,否,9787513340243,None,27814,"['干货满满（106）', '文笔流畅（102）', '受益匪浅（92）', '实用（92）', '振奋人心（78）', '内容丰富（77）', '感染力强（69）', '仪式感（46）']"
94,大中华寻宝系列27 海南寻宝记,['孙家裕'],None,http://img3m1.ddimg.cn/35/25/28539161-1_w_5.jpg,2020年05月 ,二十一世纪出版社,22.75,35.00,6.5,童书,动漫/卡通,16开,胶版纸,平装-胶订,否,9787556848515,"“大中华寻宝系列”漫画版图书共34册，以23个省、4个直辖市、5个自治区、2个特别行政区为创作背景，讲述一群机敏睿智的少年，联合千年超能神兽，遍游祖国各地，展开奇妙玄幻的寻宝故事。丛书以独特的漫画元素和创新的故事语言，悬念叠出的情节和匠心独运的编创，将神州大地的地理风貌、历史遗迹、文化艺术、物产资源、民族风俗等内容巧妙融合，为读者开启一场场足尖上的中国之旅，是中华文化别开生面的呈现。
    该系列由全国各地省级图书馆馆长署名推荐，并被新闻出版总署评为“2012年度50种桂冠图书”，荣获2018“精品阅读年度好书奖”，2019中国文化IP“金竹奖”*原创作品奖，第七届中华优秀出版物奖。《大中华寻宝记》融合出版项目获2019数字出版精品遴选推荐计划入围项目。
 ",None,[]
95,一年顶十年（剽悍一只猫重磅作品！）,"['剽悍一只猫 ', '，磨铁文化 出品']",None,http://img3m3.ddimg.cn/86/10/28523273-1_w_11.jpg,2020年03月 ,北京联合出版有限公司,34.50,48.00,7.19,成功/励志,成功/激励,32开,胶版纸,平装-胶订,否,9787559636614,"樊登、冯仑、任泉、管清友 倾力推荐。
让自己变得更好，是解决一切问题的关键!
17个战略主题，170篇实战锦囊。
提供一套完整的个人影响力打造和财富升级的干货指南。
语录式文字风格，简洁凝练直接高效。
每一项内容都是作者自己实际践行后的总结，且经过大量高效社群和读者验证，亲测有效。
每章结尾增设全章金句总结＋践行笔记。
记录自己的收获和践行。
随书附赠超值“大礼包”
扫码关注微信号“剽悍一只猫”即可获得神秘惊喜！
 ",45174,"['实用（89）', '干货满满（85）', '文笔流畅（83）', '振奋人心（78）', '感染力强（65）', '受益匪浅（64）', '内容丰富（58）', '仪式感（41）']"
96,生吞（悬疑剧《胆小鬼》原著小说。张一白、李克勤推荐。“东北文学”悬疑代表作《生吞》重磅升级。）,['郑执，果麦文化 出品'],None,http://img3m8.ddimg.cn/26/0/28519748-1_w_19.jpg,2020年03月 ,浙江文艺出版社,28.00,42.00,6.67,小说,社会小说,32开,轻型纸,平装-胶订,否,9787533950057,"  ◇ 郑执长篇悬疑力作，""东北文学""悬疑代表作《生吞》获张一白、李克勤、那多、关晓彤联袂推荐！
◇ 张晓波执导短剧集《胆小鬼》原著小说，郑执亲自担纲编剧，欧豪、王砚辉领衔主演，王玉雯、周依然、侯雯元主演。
◇ 畅销3年，豆瓣高分好评近万，口碑爆棚，数度脱销，重磅升级！
◇ 真正属于中国本土的优秀悬疑文学作品。从空间架构到语言运用，根植北方，立足东北，呈现你不曾惊觉的人性。
◇ 十年迷案悬疑升级，令读者“睡意全无”“大气不敢喘”“数度泪崩”“脊背发凉”的人气佳作。
◇ 新增夜光UV工艺，拉满悬疑氛围。附赠“星光”主题书签。（若夜光UV未发光，请将本书放置到光照处。光照时间越长，夜光时间越长。页面中效果图为光照10分钟后，在黑暗环境下的拍摄效果。）
◇ 真相远比案件更残酷。“假如我能使一颗心免于破碎，我便没有虚度此生。——艾米丽·狄金森”
 ",65548,"['装帧精美（197）', '情节曲折（186）', '引人入胜（183）', '经典必读（139）', '温情感人（124）']"
97,戴老师魔性诗词课,"['戴建业 ', '，磨铁文化 出品']",None,http://img3m1.ddimg.cn/51/15/28538781-1_w_4.jpg,2020年05月 ,北京联合出版有限公司,34.50,48.00,7.19,文学,中国古诗词,32开,轻型纸,平装-胶订,否,9787559640468,"戴建业，品读唐诗新作!
zui魔性的诗词入门课，一本书让你爱上古诗词！
沉浸式的阅读体验
作者在本书的语言文字上，保留了他在课堂上的语言特点，让读者能够看到一个“原汁原味”的戴老师。
  文笔风趣，精彩桥段完整再现
   戴建业总说“我写的比我讲的更有趣！”，而这本书也正是如此。书中不仅保留了戴老师在课堂上的那些精彩桥段，他还将自己人生经历与之结合，把诗文中的盛唐气象给写“活了”。
  精心注解，内容丰富
  本书中的内容将比作者唐诗课视频中的内容更为系统、全面和透彻。除了添加作者亲笔的长篇序言和后记以外，在内容上也做了很多的补充和注解，可以说这本书是作者网络讲课视频的升级版。
  《戴老师魔性诗词课》仅仅只是开始，更多的新作也将陆续推出，敬请期待。
 ",101787,"['引人入胜（145）', '装帧精美（121）', '经典必读（120）', '优美隽永（112）']"
98,日本蜡烛图技术：古老东方投资术的现代指南（畅销30年的金融投资经典！《华尔街日报》《洛杉矶时报》《财富》重磅推荐！知名金融学者丁圣元翻译修订）,"['[美]史蒂夫·尼森 ', ',丁圣元 译,博集天卷 出品']",",丁圣元 ",http://img3m9.ddimg.cn/57/20/28512849-1_w_24.jpg,2020年03月 ,湖南文艺出版社,45.00,98.00,4.6,投资理财,投资指南,16开,胶版纸,平装-胶订,否,9787540493738,"  ★畅销30年、全球销量超千万的炒股，让全球熟知蜡烛图技术的开山之作，股票、期货、债券、基金等相关研究的经典教材。
★《华尔街日报》《洛杉矶时报》《巴伦周刊》《财富》推荐！
★从股市小白到投资大神的进阶，每个炒股人都不应错过的经典之作，只有读懂这本书你才能理解K线图的奥秘，掌握真正的炒股分析技术，提升交易能力，降低波动风险。
★“蜡烛图技术之父”史蒂夫·尼森根据近年金融市场的变化，对原稿进行了全新的修订，原书第2版。


 ",178318,"['实用（265）', '通俗易懂（236）', '可操作性强（187）', '观点独特（158）']"
99,窗边的小豆豆合集(精选6册),"['（日）黑柳彻子，黑柳朝 ', '，爱心树童书 出品']",None,http://img3m2.ddimg.cn/53/7/28510172-1_w_14.jpg,2020年01月 ,南海出版公司,146.30,266.00,5.51,童书,外国儿童文学,32开,纯质纸,平装-胶订,是,9787544297257,"★儿童文学名作“窗边的小豆豆”系列套装隆重上市，精选系列6册经典书目
★新版装帧温暖动人，赠精美硬质套盒，适合亲子共读  
★黑柳彻子、黑柳朝母女倾情书写“小豆豆”的奇妙人生，
★小豆豆的校园故事、人生故事、与妈妈一同成长的时光，这才是爱的教育
★每个爱孩子的妈妈、家长与老师的共同选择
★孙云晓、曹文轩、张弘等多位教育专家倾情推荐，让孩子和 “小豆豆”一起踏上成长与爱的旅程
 ",214600,"['孩子喜欢（684）', '引人入胜（583）', '获奖作品（575）', '口碑好（436）']"
100,我离开之后：一个母亲写给女儿的人生指南，以及那些来不及说的爱与牵挂！豆瓣评分9.2，蔡依林、张钧甯感动推荐！,"['[美]苏西·霍普金斯', ' 、[美]哈莉·贝特曼绘、紫图图书 出品']",None,http://img3m3.ddimg.cn/89/34/29115593-1_w_29.jpg,2020年08月 ,北京日报出版社,36.70,79.90,4.6,成功/励志,心灵与修养,16开,胶版纸,平装-胶订,否,9787547737040,"★献给全天下的妈妈和女儿，在母亲面前，我们永远都是孩子！
★国内读者热切期盼、感人至深的《我离开之后》简体中文版震撼上市！
蔡依林、张钧甯等明星诚挚推荐！视频播放量超500W！刷爆微信、微博、小红书等各大社交网络平台、无数读者感动推荐！博客来心理励志TOP 1、豆瓣评分9.2！《洛杉矶杂志》、科克斯书评、《图书馆学刊》、《英国宪报》、BookPage书评网站等多家媒体高度盛赞！
★一个母亲给女儿的人生指南，以及那些来不及说的爱与牵挂
如果有一天，妈妈永远地离开了我……
没有妈妈的陪伴，谁来提醒我收拾屋子？
谁能煮出那熟悉的味道安抚我的胃？
遇到喜欢的人时，谁能告诉我他是不是对的人？
谁来帮我面对生孩子的恐惧？我又该怎么让孩子们认识外婆？
我想，或许妈妈可以写一本笔记，
教我如何适应她离开后的日子，解决即将遇到的各种难题……
★“ 我想永远收藏这本让我哭着大笑的书，也希望永远都用不上它。”
人总是不愿谈到死亡，但这却是每个人都会面临的课题，何不从现在亲人还在世时，好好谈一谈？
这本书是给每个人ZUI棒的人生礼物。母亲苏西温暖而感人肺腑的文字配上女儿哈莉幽默而情感真挚的绘画，让人感动得泪眼汪汪又哈哈大笑，人们深刻地体会到爱与失去，更加珍惜与爱的人相处的每个瞬间。
★失去的本质就是教我们慢慢学会接受。“事实上，早在我（母亲）离开之前，你就已经一个人登上了自己的人生舞台。”
失去亲人是很沉重的伤痛，但这同时也是无法避免的事，所以你要学着不逼迫自己、让别人也帮你，时间会渐渐治愈一切。
母亲：“我很高兴能和你一起写这本书，但你其实并不需要它。就算没有我，你也能继续前进。你原本就拥有面对未来的力量！”
母亲：“我们共同的记忆汇聚成一条长河，将我们紧紧联系在一起。让那记忆之河流经你，穿过你，带着你不断前进，不断超越。”
 ",63438,"['感染力强（61）', '受益匪浅（48）', '文笔流畅（48）', '心灵鸡汤（47）', '内容丰富（39）', '振奋人心（38）', '干货满满（31）', '实用（26）']"
101,十二生肖的故事——首届丰子恺儿童图画书奖得主  赖马作品！,['文/图：赖马，启发童书馆 出品'],None,http://img3m1.ddimg.cn/76/12/28519501-1_w_12.jpg,2020年03月 ,河北教育出版社,22.90,45.80,5,童书,绘本/图画书,12开,胶版纸,精装,否,9787554542972,"◆台湾趣味绘本大师赖马创作20周年纪念版
◆中华文化***经典、浓浓的年味、十足的中国风
◆赖式幽默为你呈现令人捧腹的十二生肖故事！
    ◆十二生肖传统故事新编，让人耳目一新的趣味解读
◆家庭***，让孩子轻松了解十二生肖的由来
 ",219657,"['孩子喜欢（441）', '整体感觉不错（409）', '外观精致（301）', '无异味（298）', '性价比很高（273）', '包装不错哦（220）', '有异味（87）', '包装一般（48）']"
