排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
55,东野圭吾：白夜行（易烊千玺、孟非推荐，东野圭吾作品无冕之王）,"['[日]东野圭吾 ', '，新经典 出品']",None,http://img3m2.ddimg.cn/62/32/25119332-1_w_19.jpg,2017年08月 ,南海出版公司,32.80,59.60,5.51,小说,社会小说,32开,胶版纸,平装-胶订,否,9787544291163,"★ 1999年，东野圭吾41岁正值盛年，写作出道已14年，在笔力、技巧、体力和雄心上都炉火纯青，于是洋洋洒洒写出了这部鸿篇巨制《白夜行》。这种规模宏大的长篇作品在职业作家一生的创作中极为罕见，完成后基本都被视为生涯代表作
★《白夜行》一经推出即成为东野圭吾的长篇小说代表作，被万千书迷视为东野圭吾作品中的无冕之·王，迄今长销
★《白夜行》中文版发行量超600万册，和《嫌疑人X的献身》《恶意》《解忧杂货店》并称为东野圭吾四大杰作
★  易烊千玺、罗云熙、张子枫推荐
★  豆瓣74万读者点评9.1分高分，49万人满分推荐
★《白夜行》草蛇灰线伏脉千里，情节线索纵横交错又丝丝入扣，全书登场人物超过50个，用一桩离奇命案牵出案件相关人19年惊心动魄的故事、悲凉的爱情、吊诡的命运、令人发指的犯罪、白描又生动的社会图景、复杂人性的对决与救赎，读来令人叹为观止
★我花费了很多心思创作《白夜行》，这部作品无法轻易概括。我只想站在旁观者的角度描写一个人的成长经历，主人公的内心就交给读者自由想象。登场人物不知道发生了什么，唯有读者清楚真相。——东野圭吾
★《白夜行》将无望却坚守的凄凉爱情和执着而缜密的冷静推理完 ·美结合，被众多书迷视作东野圭吾作品中的无冕之·王。——《北京晚报》
 ",2146675,"['装帧精美（9229）', '经典必读（8116）', '情节曲折（5466）', '温情感人（5056）', '引人入胜（4782）']"
56,如果历史是一群喵1-11（套装共11册）,['肥志编绘，漫友文化出品'],None,http://img3m7.ddimg.cn/89/15/29472587-1_w_11.jpg,2022年10月 ,广东旅游出版社,318.80,637.40,5.01,动漫/幽默,大陆漫画,16开,胶版纸,线装,是,9787557028657,"★读一套书，跨越数千*年古代中国！十二只喵咪，让你通晓中国历史！《如果历史是一群喵》带你轻松入门，按照朝代更迭顺序，将曲折复杂的中国史从头细细捋来！
★由微博知*名动漫大V、科普漫画家肥志主创，《如果历史是一群喵》系列1-11册包含：夏商西周篇、春秋战国篇、秦楚两汉篇、东汉末年篇、乱世三国篇、魏晋南北篇、隋唐风云篇、盛世大唐篇、五代十国篇、宋辽金夏篇、南宋金元篇。
★每册上市即抢占各大图书畅*销榜单前列，一部老少皆宜的高口碑历史读物。同名动画在B站累计突破2亿次播放，登录“学习强国”学习平台，充满反差感和沉浸感的喵咪历史大戏让你一读就上头。
★喵咪式的幽默语言消*除学习焦虑，梳理庞大的信息量，扫清阅读障碍，让复杂的历史事件一目了然。每一页均标注详尽的典籍出处，以二十四史、标准教科书、名家学说等相关资料作支撑，在有限的篇幅里为你提炼史书中的精华，丰富历史的立体感。
★特别收录：附录网络未公开的番外知识，在历史的细枝末节中更细致地了解宫墙内外的人与事；记录十二只有着自己小癖好的喵咪温馨日常，鲜明的喵咪档案逐一揭晓，总有一只是你的“本命喵”。
★采用高*品质装帧设计：精*致内外双封、烫金压纹工艺、护眼双胶纸，以及裸脊线装工艺，质感颜值同步在线。
推荐阅读：
 ",55359,"['暖萌（2）', '画工精美（2）', '值得收藏（1）', '同人（1）', '好搞笑（1）', '热血（1）', '被治愈（1）', '解压神器（1）']"
57,好好说话：非暴力沟通幼儿版 [3-6岁],"['[西]克里斯蒂娜·特巴尔 ', ' [西]马尔·费雷罗 绘 何倩 译 人天兀鲁思 出品']", [西]马尔·费雷罗 绘 何倩 ,http://img3m3.ddimg.cn/25/20/29159683-1_w_13.jpg,2020年11月 ,太白文艺出版社,24.00,48.00,5,童书,绘本/图画书,12开,轻型纸,精装,否,9787551318983,"这是一本教会孩子应该正确表达情绪的绘本。同时也是一堂生动的“非暴力”沟通课程。本书可以分为两部分：*部分，以故事再现的形式讲述孩子们在玩耍中容易出现的小争吵、小矛盾，更重要的是给出了化解矛盾正确沟通的方法。通过共同阅读和学习，家长可以轻松引导孩子表达自己的感受与情绪，正确应对愤怒、委屈等不良情绪。不仅能和孩子度过亲子阅读的美好时光，还能教会孩子“好好说话”。
 ",68666,"['整体感觉不错（3）', '包装一般（1）']"
58,暖房子·屁屁侦探系列（套装共7册）,['【日】Troll/文、图 禹田文化 出品'],None,http://img3m9.ddimg.cn/69/34/29128839-1_w_1689308617.jpg,2020年07月 ,海豚出版社,55.20,115.00,4.8,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787511052568,"★ 讲不完的故事，找不完的细节，玩不够的益智谜题，乐不够的画面
★ 全书故事情节极致用心，故事性、趣味性、益智性结合巧妙
★ 画风可爱讨喜，主角造型鲜明逗趣
★ 丰富的画面隐藏找寻不尽的细节，每次翻阅都会有新发现
 ",265385,"['孩子喜欢（99）', '整体感觉不错（82）', '性价比很高（53）', '无异味（53）', '外观精致（49）', '包装不错哦（38）', '有异味（10）', '包装一般（8）']"
59,猜猜我有多爱你（3-8岁）信谊世界精选图画书,"['[英] 山姆·麦克布雷尼 ', '，[英] 安妮塔·婕朗 绘，梅子涵 译']",，[英] 安妮塔·婕朗 绘，梅子涵 ,http://img3m8.ddimg.cn/81/20/29132118-1_w_1699957184.jpg,2020年09月 ,明天出版社,22.00,43.80,5.03,童书,绘本/图画书,16开,胶版纸,精装,否,9787533274269,"《猜猜我有多爱你》是全世界zui受欢迎的图画书之一，通过一大一小两只兔子短短的对话，浓缩生命中zui复杂、也是zui伟大的情感。小兔子和大兔子比谁爱对方多一点，但不管怎么比，小兔子的爱永远也比不过大兔子来得多、来得高、来得远。本书全球销量已突破5000万册，版权输出57种语言，是新生儿诞生、婚礼、纪念日等重要场合亲朋间的馈赠佳品。
 ",357875,"['整体感觉不错（105）', '无异味（96）', '孩子喜欢（82）', '外观精致（73）', '性价比很高（61）', '包装不错哦（52）', '包装一般（21）', '有异味（15）']"
60,在细雨中呼喊（精装版）,"['余华 ', '，新经典 出品']",None,http://img3m8.ddimg.cn/83/20/25263398-1_w_6.jpg,2018年05月 ,北京十月文艺出版社,27.20,39.50,6.89,小说,中国近现代小说,32开,纯质纸,精装,否,9787530217962,"余华***长篇小说，获法国文学和骑士勋章
这虽然不是一部自传，却云集了余华童年和少年时期的感受和理解
再也没有比孤独的无依无靠的呼喊声更让人战栗了，在雨中空旷的黑夜里
焕新装帧，精装典藏
 ",150691,"['装帧精美（314）', '经典必读（266）', '温情感人（192）', '情节曲折（153）', '引人入胜（129）']"
61,认知觉醒：开启自我改变的原动力,['周岭'],None,http://img3m4.ddimg.cn/73/20/29119834-1_w_1706512698.jpg,2020年09月 ,人民邮电出版社,29.90,59.80,5,成功/励志,智商/智谋,16开,胶版纸,平装-胶订,否,9787115543424,"1.公众号“清脑”创始人精华系统认知倾情巨献！
《深度学习——人生为数不多的好出路》等多篇10万 文章被人民日报官方微博、插座学院、改变自己、长江商学院、网易公开课、灼见、一刻talks、心理严选、富兰克林读书俱乐部、壹心理、栩先生、粥左罗、良大师、LinkedIn、Spenser等330 自媒体疯狂转载！
2.畅销书《反本能》作者卫蓝激赏力荐！
3.7大底层概念，20个成长关键词，助你彻底走出焦虑与迷茫！拥有清醒的认知、清楚的目标、清晰的路径、清爽的情绪。
4.开启认知驱动，告别毅力支撑，走出低效勤奋的陷阱。用脑科学、心理学走出常见的成长误区！
习惯之所以难以改变，就是因为它是自我巩固的——越用越强，越强越用。
要从既有的习惯中跳出来，*好的方法不是依靠自制力，而是依靠知识。
人与人之间的根本差异是认知能力上的差异，因为认知影响选择，而选择改变命运，所以成长的本质就是让大脑的认知变得更加清晰。
只有洞悉底层的内在规律，我们才能真正开启自我改变的原动力。
 ",263365,"['文笔流畅（117）', '振奋人心（116）', '干货满满（109）', '实用（99）', '感染力强（95）', '受益匪浅（86）', '内容丰富（66）']"
62,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,[]
63,马尔克斯：百年孤独（50周年纪念版）,"['加西亚·马尔克斯 ', '，新经典 出品']",None,http://img3m6.ddimg.cn/83/20/25138856-1_w_7.jpg,2017年08月 ,南海出版公司,39.60,55.00,7.2,小说,世界名著,32开,纯质纸,精装,否,9787544291170,"【50周年纪念版！新版典藏内封】
【惟一正式授·权中文版，6年发行量超600万册！】
★缔造文坛传奇与文学奇迹的小说巨著
★影响世界小说走向的文学巨匠——加西亚·马尔克斯代表作！
★代表“魔幻现实主义”文学主峰
★征服全世界读者、作家、出版社、版权经纪人、书店、媒体的鸿篇巨制
★被誉为“《堂吉诃德》之后伟大的西班牙语作品”
★中国读者等待了近半个世纪的作品
★根据马尔克斯规定版本翻译，未做任何增删
★主要凭借《百年孤独》的巨大影响，加西亚·马尔克斯赢得诺贝尔文学奖，奠定了世界文学大师的地位
★作品中将现实主义场面和虚构情境巧妙融合，展现出一个光怪陆离的想象世界，映射了一个大陆的风云变幻和百年沧桑
★《百年孤独》融神话故事、民间传说于一体，采用打乱时间次序的独特叙述手法，产生出令世界读者无比沉醉的巨大魔力，被誉为“自《创世记》后值得全人类阅读的文学巨著”
 ",2368769,"['装帧精美（13516）', '经典必读（12336）', '温情感人（7448）', '情节曲折（6082）', '引人入胜（4877）']"
64,波西和皮普7册经典套装（小小聪明豆系列绘本）0-3岁低幼启蒙情绪管理绘本，发现快乐，体验成长！,"['（德）阿克塞尔·舍夫勒', '/绘']",None,http://img3m7.ddimg.cn/93/20/23769597-1_w_6.jpg,2015年08月 ,外语教学与研究出版社,36.50,73.00,5,童书,婴儿读物,16开,胶版纸,平装-胶订,否,9787513563703,"适读人群 ：0-3岁
“小小聪明豆绘本系列”是品牌图画书“聪明豆绘本系列”的低幼延伸版，是专为0-3岁孩子量身打造的一套启蒙图画书。该系列汇集了世界低幼图画书经典之作，用优美的画风和稚趣的文字描述童年的天真和浪漫，让孩子在阅读中发现快乐、体验成长。
“小小聪明豆绘本系列·波西和皮普”是德国著名儿童文学作家及插画大师阿克塞尔·舍夫勒的代表作，细腻活泼的画风、轻松灵动的语言将孩子成长路上的小烦恼、小脾气、小别扭描绘得可爱至极，父母在陪伴孩子阅读故事的时候也会忍俊不禁，也会同孩子一起经历那些成长路上的甜蜜烦恼。
★ 聪明豆绘本幼儿篇，汇集世界经典低幼图画书
★ 1岁起步播种童年幸福与智慧，打开幼儿阅读的密语宝盒
★ 让孩子在阅读中发现快乐，体验成长
★ 甜蜜的成长烦恼，暖心的美丽回忆
 ",316239,"['设计精美（165）', '外观精致（129）', '口碑好（119）', '实用（118）', '无异味（105）']"
65,毛泽东选集（全四册，32开）,"['毛泽东 ', '']",None,http://img3m0.ddimg.cn/27/0/23413230-1_w_4.jpg,1991年06月 ,人民出版社,56.70,81.00,7,政治/军事,政治,32开,胶版纸,平装-胶订,否,23413230,None,None,[]
66,面纱（毛姆于女性觉醒的经典作品，三次改编成电影。在欲望中流离失所，在自我觉醒中掌控命运。无删减全译本，获19万+好评）,"['〔英〕毛姆 ', '，王晋华 译']",，王晋华 ,http://img3m0.ddimg.cn/77/11/26445650-1_w_12.jpg,2019年01月 ,时代文艺出版社,12.20,27.00,4.52,小说,世界名著,32开,胶版纸,平装-胶订,否,9787538760156,"◎ 毛姆关于爱与人性的终极探讨
面对爱你的人和你爱的人，你会如何抉择？面对爱人的背叛，你会选择原谅还是报复？
她，嫁给了爱她的人，却又奋不顾身地投入所爱之人的怀抱。亲历爱情的幻灭，参悟情人的虚伪、自己的庸俗和丈夫的深情，她将何去何从？爱情、婚姻、人性和生活面前都有一层不真实的彩色面纱，探索面纱背后的真相的过程比了解面纱的真相更具有救赎的意义，跟着毛姆一起经历一次由无知走向成熟的人生吧！
  ◎ 三次改编成电影，一部关注度经久不衰的小说
1934年首次改编成电影，由葛丽泰•嘉宝和赫伯特•马歇尔主演；第二次（1957年）改名为《第七宗罪》，由埃莉诺•帕克主演；*近的一次改编是中美合作拍摄，由爱德华•诺顿和娜奥米•沃茨主演，于2006年底搬上大银幕。
  ◎ 名家经典译本，无删减全译本，保留原著经典韵味
选取文学翻译家王晋华教授的译作，无删减全译本。在翻译《面纱》之前，王晋华教授已译过毛姆的《月亮和六便士》《寻欢作乐》《刀锋》以及《毛姆短篇小说选》，贴切精准地呈现原著经典韵味。
  ◎ 详尽注释，解决阅读疑难
对书中出现的疑难字词、谚语等进行详解，辅助无障碍轻松阅读。例如：
“一鸟在手，胜于二鸟在林。”出自《伊索寓言》中的一则夜莺被老鹰抓到的故事，意思是说人不要一味奢求无法得到的东西。
 ",231885,"['经典必读（362）', '装帧精美（274）', '引人入胜（233）', '温情感人（196）', '情节曲折（191）']"
67,华杉讲透孙子兵法（《狂飙》高启强的人生之书！这回终于读懂孙子兵法！通篇大白话，一看就懂）,['华杉；读客文化 出品'],None,http://img3m2.ddimg.cn/86/8/29368832-1_w_4.jpg,2015年06月 ,江苏文艺出版社,48.10,69.80,6.9,政治/军事,军事,16开,纯质纸,精装,否,9787539984094,"◆这回终于读懂《孙子兵法》！
◆通俗通透解读经典战例，逐字逐句讲透兵法原意！
◆本次重印对内文进行了全新审校，修订谬误和不规范说法500多处。
◆通过155个经典战例，将《孙子兵法》的原意剖析得详尽透彻。
◆援引传世注家曹操、杜牧等11人的注解，从不同角度还原兵法原意。
◆兵法首先不是战法，而是不战之法；不是战胜之法，而是不败之法。
◆学习兵法的目的不是如何获取胜利，而在于确保一生不败。
◆翻开本书，这回终于读懂《孙子兵法》！
 ",198445,"['解读透彻（433）', '内涵丰富（395）', '内容扎实（316）', '深度解读（251）', '公务员学习必备（61）', '党员必备（60）']"
68,红岩（激励了无数青年的爱国情怀和奋斗热情）,['罗广斌，杨益言'],None,http://img3m1.ddimg.cn/79/2/25167661-1_w_8.jpg,2017年09月 ,中国青年出版社,21.60,36.00,6,小说,社会小说,32开,胶版纸,平装-胶订,否,9787500601593,None,838979,"['经典必读（5394）', '装帧精美（4509）', '温情感人（3195）', '情节曲折（2869）', '引人入胜（2657）']"
69,遥远的救世主（天道原著王志文主演电视剧畅销遥远的救世主作者豆豆三部曲之一）,['豆豆'],None,http://img3m7.ddimg.cn/23/17/25353527-1_w_15.jpg,2018年10月 ,作家出版社,23.00,48.00,4.8,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787506331746,"根据本书改编的电视剧《天道》正在全国掀起极大反响。
这是一部可以傲然独尊的长篇小说。也是一部可遇不可求的完美佳作。豆豆以她的才华，探问一个**的、无定形的、陌生的、暧昧的和未曾臻达的世界。男女主人公那浓墨重彩的经历以及令人欷放的爱情故事创造出了一种超然背叛的意志、而这意志是那样的静谧、清明。一个作家的品质，在豆豆身上达到了极致，作品主题的睿智和简约，出色地表现出佛学的光耀和不蓄意的使人震惊！

 ",596365,"['经典必读（750）', '引人入胜（593）', '装帧精美（487）', '情节曲折（460）', '温情感人（383）', '中国原创（348）']"
70,摄影轻松入门一本就够（全彩）,['先锋影像'],None,http://img3m7.ddimg.cn/13/4/25268377-1_w_1701065766.jpg,2018年04月 ,电子工业出版社,37.60,99.00,3.8,艺术,摄影,16开,铜版纸,平装-胶订,否,9787121335693,"书中提供大量二维码，扫码即可获得更多学习资源，随书附赠537页电子书涵盖多种常见摄影题材的拍摄技法及拍摄要点。书中近千幅精彩摄影作品，包含的多种受欢迎的题材，内含300种常用拍摄技法。用较少的时间，快速掌握摄影技法，享受摄影的乐趣，拍出满意的好照片。
 ",155102,"['装帧精美（25）', '实用（24）', '摄影入门（22）', '摄影技巧（18）', '新颖（17）', '值得收藏（12）']"
71,千与千寻（宫崎骏作品。日本上映20周年特别纪念！）,['宫崎骏原作 磨铁文化 出品'],None,http://img3m7.ddimg.cn/96/3/29254497-1_w_11.jpg,2021年06月 ,北京联合出版有限公司,56.10,78.00,7.2,动漫/幽默,日韩漫画,32开,胶版纸,平装-胶订,否,9787559649461,"【吉卜力官方简体中文版，宫崎骏殿堂级作品首次引进中国大陆。】
【《千与千寻》日本上映20周年特别纪念】
★全球同时获得奥斯卡金像奖与柏林金熊奖的动画电影。征服全世界近50个国家的观众，荣获30多项大奖。创造日本影史神话，票房冠军保持19年。
★深受中国观众的热爱，豆瓣电影No.7，动画电影排名第1，豆瓣网友超过185万人打出9.4高分。引进中国时，井柏然、周冬雨、彭昱畅、田壮壮等一众明星、名人动情演绎。
★迪士尼和皮克斯首席创意官、《玩具总动员》系列导演约翰·拉塞特，《大护法》导演不思凡，马未都、许知远、蔡康永、迪丽热巴等名人推荐的动画作品。
★征服全球媒体，《人民日报》、《纽约时报》、《洛杉矶时报》、《纽约邮报》、《好莱坞报道》、《金融时报》、《Time out LONDON》、《BBC文化专栏》等众多媒体盛赞，“毫无疑问：这是一部传奇作品”。
★吉卜力工作室指定颜色校准，专业色彩还原，精美双封。重现电影经典画面，再次体会千寻、白龙、无脸男等让人印象深刻的角色的动人故事。
★吉卜力官方指定译本。《窗边的小豆豆》的译者赵玉皎担当翻译，吉卜力官方亲自监修译文。
★其实我们每个人都是千寻，勇敢地走向自己独一无二的人生。跨越二十年历久弥新的故事，重温真心与感动。
 ",104740,"['画工精美（84）', '值得收藏（66）', '被治愈（53）', '暖萌（31）', '解压神器（31）', '好搞笑（12）', '同人（9）', '热血（9）']"
72,人间值得（90岁心理医生恒子奶奶写给生活的哲思小书。十点读书、《读者》2019年度“十大影响力好书”、人民日报力荐2020新年书单。）,"['[日]中村恒子（恒子奶奶）', '，紫图图书 出品']",None,http://img3m6.ddimg.cn/39/17/27931206-1_w_582.jpg,2019年09月 ,北京日报出版社,22.90,49.90,4.59,成功/励志,人生哲学,32开,胶版纸,精装,否,9787547734315,"   ☆如果你觉得“我……好像再也撑不下去了！”，请打开这本书！90岁心理医生终生不退休的恒子奶奶，写了一本生活哲思小书《人间值得》，书里都是简朴的人生感言，读起来却醍醐灌顶，因此也被读者亲切的称为“宝藏奶奶”。
      奶奶说：幸福与否，不要太在意。辛苦的经历，往往成为ZUI宝贵的经验，所有的付出都有意义。即使不喜欢自己的工作、没有远大的目标，也没什么大不了。卸下肩上的重担，你才会看见真实的自己。比较之心人人有，无论看起来多么风光的人，都有自己的烦恼。家庭和谐永远摆NO.1，只要坚持这项原则，其他的「过得去」就好。晚上就是要「好好睡觉」，确实会发生的事，预先准备对策，其他的不用多想。人生不急于求成，每个阶段都有重要的课题。好好把握当下，才不会错过ZUI重要的事。
      ☆焦虑时代，人人都需要的生活小哲理
      关于工作：
      为了钱而工作，并不是可耻的事情，这是理所当然的事，我认为是非常了不起的。
      关于家庭：
      养育孩子更重要的是言传身教，家庭和睦比什么都重要，只要守护好它，其他都会慢慢变好。
      关于交往：
      人际关系的秘密在于“距离感”，不可逾越的界限，一定要保持住。
      关于困境：
      人生是一段长长的路，无论如何都不能把眼前过得凌乱落魄，也不要停下脚步，痛苦会成为今后重要的经验。
      关于孤独：
      孤独不等于寂寞，接受孤独的美妙，生活处处有乐趣。
      ☆一辈子书写一本书！生活从不辜负，人间一切值得
恒子奶奶的一生波澜壮阔，经历战争、经济大萧条，跌宕坎坷。拥有70年心理咨询经验，她一直是患者ZUI信赖、愿意倾诉心声的心理医生，本书是她用一辈子的时间书写，凝聚了她一生的智慧，人生不必太用力，坦率地接受每一天！
 ",728055,"['文笔流畅（3932）', '振奋人心（3333）', '感染力强（3128）', '干货满满（2534）', '实用（2351）', '受益匪浅（1737）', '内容丰富（1106）']"
73,我与地坛（精装插图珍藏版2020）,"['史铁生 ', ',博集天卷 出品']",None,http://img3m9.ddimg.cn/55/8/28524529-1_w_3.jpg,2020年04月 ,湖南文艺出版社,25.70,56.00,4.59,文学,中国现当代随笔,32开,胶版纸,精装,否,9787540478087,"▲精装美图，典藏之选：内文附录吴冠中13帧灵动画境，精美四色印刷，用纸考究。
▲史铁生夫人陈希米亲自审定，特别加入史铁生诗歌篇。
▲史铁生是当代中国zui令人敬佩的作家之一，他的写作与他的生命完全同构在了一起，用残缺的身体，说出了zui为健全而丰满的思想。
▲史铁生的散文质朴通透，蕴含深刻的生命哲理与丰富的人生况味，被誉为中国文坛“zui美的收获”；他的诗歌充满哲思与悲悯，想象奇特，语言凝练，具有独特的文学价值。他充满神奇魅力的文字，具有穿透时光与心灵的力量，并有一种对命运的诗意把握，让我们重新思考活着的意义。
▲读史铁生，如同读我们自己，走失的心会安定下来。 “每一个人都是被抛到这世界来的”，于困顿与残缺中，体悟生命的希望与博大。
    我看见虚空中也有一条界线，靠想念去迈过它，只要一迈过它便有清纯之气扑面而来。我已不在地坛，地坛在我。……
那日何日？我记得忽然我有了一种放弃的心情，仿佛我已经消失，已经不在，*缕轻魂在园中游荡，刹那间清风朗月，如沐慈悲。于是乎我听见了那恒久而辽阔的安静。
 ",109771,"['装帧精美（1779）', '经典必读（793）', '引人入胜（542）', '优美隽永（448）']"
74,彩虹色的花,['麦克?格雷涅茨'],None,http://img3m1.ddimg.cn/7/9/25311931-1_w_6.jpg,2018年07月 ,二十一世纪出版社,23.00,46.00,5,童书,绘本/图画书,12开,胶版纸,精装,否,9787556834280, ,398059,"['整体感觉不错（893）', '孩子喜欢（842）', '无异味（753）', '外观精致（671）', '性价比很高（641）', '包装不错哦（448）', '有异味（406）', '包装一般（103）']"
75,置身事内：中国政府与经济发展（罗永浩、罗振宇、何帆、刘格菘、张军、周黎安、王烁联袂推荐，复旦经院毕业课）,"['兰小欢 ', '']",None,http://img3m8.ddimg.cn/27/24/29281158-1_w_25.jpg,2021年08月 ,上海人民出版社,29.90,65.00,4.6,经济,中国经济,16开,轻型纸,平装-胶订,否,9787208171336,"读懂中国经济，必须读懂中国政府
“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课” 
  ☆  连接抽象经济学理论与中国发展实际
在市场机制不完善的情况下，如何实现可行的动员与资源调配，推动经济增长？ 
在确保增长的过程中，如何获得更多资源和时间去建设和完善市场经济？
☆  结合学界前沿研究与一线调研经历
扼要论述 延伸阅读指引，满足弹性认知需求
生动解说光伏、面板等行业案例，清晰复盘宽窄巷子、华夏幸福等建设经验
☆  微观机制&宏观现象 双重维度串联中国经济生活中中知识与现象的碎片
理解地方政府经济治理的决策与行动逻辑
解读城市化、房价、贫富差距、债务、国内外贸易生态等现象背后各种要素的联动
☆  从热闹的政经新闻中看出门道，从枯燥的政府文件中觉察到机会。
“了解政府认为应该怎么办，比了解‘我’认为应该怎么办，重要得多。”
 ",280026,"['观点独特（88）', '通俗易懂（88）', '纸质好（48）', '性价比很高 （40）', '印刷很正（38）', '实用（33）', '可操作性强（27）', '折痕变形（16）', '纸质一般（13）']"
76,作家榜名著：老人与海（百万册珍藏版《老人与海》！作家鲁羊经典全译本！人可以被毁灭，但不能被打败！读经典名著认准作家榜！）,"['[美] 海明威 ', '，作家榜经典名', ' 出品，鲁羊 译']",None,http://img3m3.ddimg.cn/25/3/24183943-1_w_1707037035.jpg,2017年02月 ,浙江文艺出版社,19.90,39.80,5,小说,世界名著,32开,纯质纸,精装,否,9787533947354,"◆ 海明威经典代表作《老人与海》，激励心灵的勇气之书！诺贝尔文学奖皇冠上的明珠！
◆ 作家鲁羊翻译的《老人与海》，被业内誉为“海明威在当代汉语中成功的转世（韩东语）”。
◆上市至今，好评如潮！凭借口碑销量逆袭！连续3年席卷当当名著畅销榜！创30万条真实口碑热评现象！ 
◆“所有的原则自天而降：那就是你必须相信魔法，相信美，相信那些在百万个钻石中总结我们的人，相信此刻你手捧的鲁羊先生的译本，就是‘不朽’这个璀璨的词语给出的极好佐证。”——丁玲文学大奖、徐志摩诗歌金奖双奖得主何三坡
◆“鲁羊的译文，其语言的简洁、节奏、语感、画面感和情感浓与淡的交错堪称完美，我感觉是海明威用中文写了《老人与海》，真棒！”——美籍华人知名学者、博士后导师邢若曦
◆ 国际女插画师SlavaShults，为作家榜版《老人与海》创作12副原创手绘插图，还原小说经典场景！
◆“人可以被毁灭，但不能被打败。”——本书作者海明威（诺贝尔文学奖、普利策奖双奖得主）""
 ",362277,"['经典必读（1514）', '装帧精美（1294）', '引人入胜（834）', '温情感人（752）', '情节曲折（720）']"
77,趣说中国史1+2（全2册） 趣哥漫画历史书 中华上下五千年历史 中国古代历史皇帝书籍,['趣哥'],None,http://img3m8.ddimg.cn/90/9/29408238-1_w_1695174022.jpg,2022年06月 ,台海出版社,49.80,99.60,5,历史,历史普及读物,32开,胶版纸,平装-胶订,是,9787516827628,"★推荐1：200万公号主理人趣哥再献爆笑历史群聊！畅销书《趣说中国史》中比神仙掐架还要过瘾的皇帝掐架，又来啦！
★推荐2：巧妙梳理422大帝王关系脉络，以诙谐对话手法呈现千年中国史！
★推荐3：用现代人熟悉的交流方式写透古代历史的史实、典故、战役、文化、政治、纷争，鲜活展现朝代间的迭代更替和爱恨情仇！
★推荐4：阅读量破亿人次的新式极简中国史，立体呈现422位皇帝人设，通晓教科书内外的历史精髓！
★推荐5：一本有灵魂的中国史，在古代人物与现代技术间烘托出历史与现代的交融。用漫不经心的方式讲述正经艰深的历史主题！  
★推荐6：全套帝王彩色手绘画像，百余个原创表情包，全彩印刷，把聊天剧情推向！
★推荐7：如果把中国422位皇帝放在一个群里，他们会聊些什么？在《趣说中国史2》中，各位皇帝揭短不断、互爆黑料，威望素著的嬴政、平民出身的刘邦、武林高手赵匡胤、取名鬼才朱棣、性比优势明显的武则天、一辈子开挂的李世民、存在感弱的溥仪、槽点无线的乾隆……比吐槽大会还要猛烈的皇帝群聊，爆笑呈现趣味横生的中国历史。
 ",293979,"['可读性强（356）', '品质不错（327）', '内容扎实（234）', '品质高端（234）', '经典权威（205）']"
78,显微镜下的大明（张若昀、王阳、戚薇、吴刚主演同名影视剧原著，全新明朝历史书）,"['马伯庸 ', ',博集天卷 出品']",None,http://img3m9.ddimg.cn/39/28/26439969-1_w_52779.jpg,2019年01月 ,湖南文艺出版社,23.90,52.00,4.6,文化,文化史,16开,胶版纸,平装-胶订,否,9787540488475,"★ 六件罕为人知的明代档案，六个尘封已久的民生往事
★ 生动的基层治政手册，于细微处读懂真正的古代中国
★ 这本书娓娓道来，用笔绵密细致。读者读来也可以从一个又一个细节当中，编织起一个复杂的大明帝国。——张宏杰
 ",252593,"['品质不错（1145）', '内涵好书（929）', '值得收藏（721）', '博大精深（701）', '传统文化经典（603）']"
