排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
207,呼兰河传（《呼兰河传》和《生死场》的合编本，萧红的主要作品）,"['萧红\u3000', '']",None,http://img3m5.ddimg.cn/95/19/23618525-1_w_11.jpg,2014年12月 ,北京联合出版公司,13.20,28.80,4.59,中小学用书,小学阅读,大32开,胶版纸,平装-胶订,否,9787550238763,"   　★ 收录文学洛神萧红代表性作品《呼兰河传》《生死场》
★“文学洛神”民国作家萧红代表作品，影响数代人的经典。
★萧红32年短暂生涯的一部“回忆式”长篇小说，是研究她早期生活的重要资料。
★还原中国上世纪30年代那个穷乱年代，发生的惊心动魄的事，呈现被蒙昧环境牢困、有些麻木又安于现状的小人物酸甜辣苦。
★萧红，不懂她的为她忧愁，明白她的叹此生值得一游。一代文学洛神，一生追求爱与自由，在那个充满暴力的、奴役与欺侮的社会中，流浪异乡，敲响生的意义的警钟。
★人的一生不管怎样长途跋涉，或许都有个萧红笔下的“后花园”，那里有故乡、亲人、往事……有让一个人走下去的勇气和力量。
   ",307241,"['对孩子有帮助（34）', '孩子喜欢（33）', '实用（32）', '图文并茂（23）', '内容全面（22）', '内容详细（22）', '同步辅导（20）']"
208,和大人一起读（一至四册）一年级上册 语文教科书配套书目 人教版快乐读书吧,['曹文轩、陈先云 主编'],None,http://img3m3.ddimg.cn/90/20/27931653-1_w_13.jpg,2019年08月 ,人民教育出版社,19.10,39.80,4.8,中小学用书,小学阅读,16开,胶版纸,平装-胶订,是,9787107335501,None,459500,"['对孩子有帮助（485）', '孩子喜欢（373）', '实用（363）', '图文并茂（299）', '同步辅导（225）', '内容全面（209）', '内容详细（200）']"
209,心 稻盛和夫的一生嘱托,['[日]稻盛和夫'],None,http://img3m5.ddimg.cn/77/10/28547915-1_w_21.jpg,2020年04月 ,人民邮电出版社,29.50,59.00,5,成功/励志,人生哲学,大32开,胶版纸,平装-胶订,否,9787115536198,"日本经营之圣、千万量级销量作者稻盛和夫十年心血、概括一生实践哲学的重要著作
随书附赠曹岫云讲解音频
稻盛和夫八十余载人生回顾，半个世纪经营复盘
稻盛和夫将一切成功都归结于利他之心
中国销量超过400万册《活法》的续篇
 ",240884,"['文笔流畅（335）', '振奋人心（325）', '感染力强（305）', '受益匪浅（304）', '实用（264）', '干货满满（249）', '内容丰富（237）']"
210,趣说中国史1+2（全2册） 趣哥漫画历史书 中华上下五千年历史 中国古代历史皇帝书籍,['趣哥'],None,http://img3m8.ddimg.cn/90/9/29408238-1_w_1695174022.jpg,2022年06月 ,台海出版社,49.80,99.60,5,历史,历史普及读物,32开,胶版纸,平装-胶订,是,9787516827628,"★推荐1：200万公号主理人趣哥再献爆笑历史群聊！畅销书《趣说中国史》中比神仙掐架还要过瘾的皇帝掐架，又来啦！
★推荐2：巧妙梳理422大帝王关系脉络，以诙谐对话手法呈现千年中国史！
★推荐3：用现代人熟悉的交流方式写透古代历史的史实、典故、战役、文化、政治、纷争，鲜活展现朝代间的迭代更替和爱恨情仇！
★推荐4：阅读量破亿人次的新式极简中国史，立体呈现422位皇帝人设，通晓教科书内外的历史精髓！
★推荐5：一本有灵魂的中国史，在古代人物与现代技术间烘托出历史与现代的交融。用漫不经心的方式讲述正经艰深的历史主题！  
★推荐6：全套帝王彩色手绘画像，百余个原创表情包，全彩印刷，把聊天剧情推向！
★推荐7：如果把中国422位皇帝放在一个群里，他们会聊些什么？在《趣说中国史2》中，各位皇帝揭短不断、互爆黑料，威望素著的嬴政、平民出身的刘邦、武林高手赵匡胤、取名鬼才朱棣、性比优势明显的武则天、一辈子开挂的李世民、存在感弱的溥仪、槽点无线的乾隆……比吐槽大会还要猛烈的皇帝群聊，爆笑呈现趣味横生的中国历史。
 ",293986,"['可读性强（356）', '品质不错（327）', '内容扎实（234）', '品质高端（234）', '经典权威（205）']"
211,人教版快乐读书吧阅读课程化丛书 二年级上册套装（一只想飞的猫+小鲤鱼跳龙门+小狗的小房子+孤独的小螃蟹+“歪脑袋”木头桩）共5册 语文教科书配套书目,['曹文轩、陈先云 主编'],None,http://img3m5.ddimg.cn/3/16/28527645-1_w_1699516354.jpg,2019年04月 ,人民教育出版社,38.40,80.00,4.8,中小学用书,小学阅读,16开,胶版纸,平装-胶订,是,28527645,None,96011,"['对孩子有帮助（167）', '孩子喜欢（123）', '实用（115）', '同步辅导（104）', '图文并茂（92）', '内容全面（75）', '内容详细（69）']"
212,暖房子·屁屁侦探系列（套装共7册）,['【日】Troll/文、图 禹田文化 出品'],None,http://img3m9.ddimg.cn/69/34/29128839-1_w_1689308617.jpg,2020年07月 ,海豚出版社,55.20,115.00,4.8,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787511052568,"★ 讲不完的故事，找不完的细节，玩不够的益智谜题，乐不够的画面
★ 全书故事情节极致用心，故事性、趣味性、益智性结合巧妙
★ 画风可爱讨喜，主角造型鲜明逗趣
★ 丰富的画面隐藏找寻不尽的细节，每次翻阅都会有新发现
 ",265410,"['孩子喜欢（99）', '整体感觉不错（82）', '性价比很高（53）', '无异味（53）', '外观精致（49）', '包装不错哦（38）', '有异味（10）', '包装一般（8）']"
213,南京大屠杀:第二次世界大战中被遗忘的大浩劫（《南京浩劫：被遗忘的大屠杀》）,['【美】张纯如（Iris Chang）'],None,http://img3m0.ddimg.cn/44/6/23739650-1_w_8.jpg,2015年08月 ,中信出版社,31.80,49.00,6.49,历史,中国史,128开,胶版纸,平装-胶订,否,9787508653389,"这是一部纪念中国人民抗日战争暨世界反法西斯战争胜利70周年的轰动世界、震撼人心的巨著。
入选“百种经典抗战图书”，是一部令国人流泪的书，所有的中国人都要看的书。
在美国上市一个月就打入《纽约时报》畅销书排行榜，并被评为年度*受读者喜爱的书籍。在《洛杉矶时报》、《今日美国》等著名畅销书专栏中，本书也是榜上有名。被译成15种语言，轰动世界。
中信版《南京大屠杀》是在原著基础上，增加了张纯如母亲所做的序、张纯如生前丈夫布雷特道格拉斯于2011年9月撰写的尾声，新增加的内容对这本书创作的前因、后果以及张纯如短暂而伟大的一生进行了一个完整的梳理。
 ",194885,"['可读性强（533）', '内容扎实（470）', '品质不错（433）', '经典权威（306）', '品质高端（259）']"
214,大中华寻宝记（1-4册）,['京鼎动漫'],None,http://img3m1.ddimg.cn/5/9/29546951-1_w_1701674524.jpg,2023年03月 ,二十一世纪出版社,79.60,159.20,5,童书,动漫/卡通,16开,胶版纸,平装-胶订,是,9787556869862,None,31285,[]
215,我愿生活冷冷清清又风风火火：有趣的灵魂，从来不需要在别人的世界里刷存在感。元气满满，自带光芒；心无所惧，又美又飒。,"['芃芃 ', '，文通天下 出品']",None,http://img3m3.ddimg.cn/83/23/29432783-1_w_9.jpg,2022年08月 ,水利水电出版社,24.90,49.80,5,成功/励志,人生哲学,32开,胶版纸,平装-胶订,否,9787522607474,"适读人群 ：大众读者
•不想参加集体活动，又害怕被孤立；一被闲言碎语中伤，就坐立难安；总是下意识地与别人比较，为此几乎花光了所有力气；很多事还没开始做，就已经打退堂鼓……35个不知所措的难题，35个原来如此的答案，35种洒脱漂亮的活法。90后元气女作家以自己逆风翻盘的真实经历和你分享，如何不再活得拧巴憋屈、如何做个拎得清的酷女孩儿。   
•有趣的灵魂，从来不需要在别人的世界里刷存在感。那些活得又美又飒的姑娘，无一不是拎得清、有腔调。她们心无所惧、忠于所爱，在自己的世界里活得热气腾腾。
•小红书、微博热议话题，文学大师木心终身坚守的人生观，向迷茫、焦虑、自我怀疑的不良状态主动出击！提高你的自我认同度、重塑对生活的掌控感！
•有所信仰，有所希冀，有所追寻，有所爱。除了这辈子，我们又没有别的时间，要坚定地活给自己看。
•愿你每一天，元气满满，自带光芒；心无所惧，又美又飒 ^-^  
 ",27789,"['振奋人心（1）', '感染力强（1）', '文笔流畅（1）']"
216,陪孩子弯道超车（给家长和孩子的逆袭指南）,"['吉田 ', '，磨铁文化 出品']",None,http://img3m8.ddimg.cn/57/18/29431668-1_w_4978.jpg,2022年07月 ,北京联合出版有限公司,34.10,62.00,5.5,亲子/家教,家教方法,16开,胶版纸,平装-胶订,否,9787559662293,"★ 教育学硕士，大学老师，500万家长信赖的学业生涯规划老师。
为父母和孩子分享学业生涯规划的知识和经验，以真诚的风格、一针见血的分析打动人心，深受家长和学生的喜爱，被称为“真正关爱家长和学生的老师”。
★ 解决家长和孩子的以下痛点：
叛逆厌学：孩子不爱学习，家长焦急无助。
升学焦虑：担心升学考试被淘汰。
择校困难：以孩子的成绩，无法进入理想的学校。
信息闭塞：家庭条件跟不上，教育信息资源跟不上，错失大量好机会。
★ 别再说孩子无可救药！无论孩子成绩如何，处于怎样的阶段，
都能依据家庭收入、特长、性格，帮孩子找到更好的上升通道。
不爱学习的孩子，如何找到出路？
家庭条件不好，在教育上金钱投入不够，怎样弥补？
存在着教育信息差，如何突破？
如何为孩子找到更适的爱好与特长？
怎样更高效地规划孩子的成长道路？
进入不了重点学校，怎样突破现状，逆风翻盘？
孩子英语不好，如何打破英语对于升学的限制？
如何让孩子掌握更有前景的一技之长？
……
 ",106902,[]
217,天堂旅行团（继《全世界》《云边》之后，张嘉佳新书2021全新长篇力作）,"['张嘉佳 ', ',博集天卷 出品']",None,http://img3m1.ddimg.cn/60/31/29288121-1_w_46977.jpg,2021年08月 ,湖南文艺出版社,34.50,48.00,7.19,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787572602825,None,178929,"['温情感人（222）', '装帧精美（219）', '引人入胜（159）', '经典必读（120）', '情节曲折（105）', '中国原创（87）']"
218,佛陀传：全世界影响力深远的佛陀传记（原名故道白云，全世界佛学爱好者的入门书！）（读客这本史书真好看文库）,['一行禅师；何蕙仪 译；读客文化 出品'],None,http://img3m4.ddimg.cn/77/21/29371694-1_w_1694761911.jpg,2014年03月 ,河南文艺出版社,48.20,69.90,6.9,哲学/宗教,宗教,16开,轻型纸,平装,否,29371694,"◆全世界影响力深远的佛陀传记。
◆学佛入门。
◆自从1991年在美国出版以来，本书已成为全世界佛学爱好者的书和入门书。
◆一行禅师沉稳迷人地讲述了佛陀80岁的完整一生，佛法的起源与奥妙，就这样在您面前徐徐展开。
◆本书原名《故道白云》，为了使更多读者能够了解这部伟大的著作，我们在再版时使用了更加简单和直白的名字：《佛陀传》。
◆无论你有没有佛学根基，阅读本书，都是一次充满喜乐和感动，受益匪浅的修行。
  ",114639,"['可读性强（494）', '内容扎实（386）', '大开眼界（384）', '通俗易懂（282）', '大师作品（229）', '哲学经典（193）']"
219,我们仨（新版）,['杨绛'],None,http://img3m4.ddimg.cn/49/19/25284154-1_w_29.jpg,2018年06月 ,生活.读书.新知三联书店,21.00,28.00,7.5,传记,文学家,32开,胶版纸,平装-胶订,否,9787108063106,"《我们仨》是杨绛所著散文集，于2003年7月三联书店首度出版，畅销18年。
《我们仨》杨绛以简洁而沉重的语言，回忆先她而去的女儿钱媛、丈夫钱钟书，回忆一家三口那些快乐而艰难、爱与痛的日子。家庭是一生的庇护所，生命的意义不会因为躯体的生灭而有所改变。
天上人间，阴阳殊途，却难断挚情。杨女士独伴青灯，用心灵向彼岸的亲人无声地倾诉着。作为老派知识分子，她的文字含蓄节制，那难以言表的亲情和忧伤弥漫在字里行间，令读者无不动容。生命的意义，不会因为躯体的生灭而有所改变，那安定于无常世事之上的温暖亲情已经把他们仨永远联结在一起，家的意义也在先生的书中得到了尽情的阐释。 
     ",全部,"['评价客观（6910）', '值得回味（5671）', '值得收藏（5529）', '内容丰富（5499）', '素材全面（5098）']"
220,如果历史是一群喵10·宋辽金夏篇,['肥志编绘，漫友文化出品'],None,http://img3m3.ddimg.cn/41/32/29392943-1_w_15.jpg,2022年04月 ,广东旅游出版社,29.90,59.80,5,动漫/幽默,大陆漫画,16开,胶版纸,线装,否,9787557027063,"★华丽第十卷气场全开！由微博知名动漫大V、科普漫画家肥志倾力创作，一路火爆的现象级历史漫画系列《如果历史是一群喵》再掀新章，拉开两宋大幕，讲述宋、辽、金、夏各政权间的进退争锋。
★以赵光义、萧太后、李元昊、完颜阿骨打等重要人物的故事为切入点，深入王安石变法、庆历和议、靖康之变等历史细节，帮你摸透每朝每代的发展脉络。
★全员化身喵咪的漫画中国史，沉浸感十足的故事式图文让复杂的历史一目了然。语出有据又流畅易读，引证丰富，参考《宋史》《金史》《续资治通鉴长编》等60多部史籍资料，满纸知识点，让教科书上的片段瞬间清晰！
★同名动画在B站累计突破2亿次播放，近300万人订阅追番，登陆“学习强国”学习平台，是不容错过的国漫代表！
★采用高*品质装帧设计：精致内外双封、烫金压纹工艺、护眼双胶纸，以及裸脊线装工艺，带来今古之间的穿越体验。厚度再升级，全书达350页，每一章节特别收录延伸小故事，深扒那些权谋较量下的人与事。
推荐阅读：
 ",146313,"['被治愈（6）', '画工精美（4）', '解压神器（2）', '好搞笑（1）', '暖萌（1）']"
221,和古代学霸握个手,"['急脚大师 ', ' 捧读文化 出品']",None,http://img3m1.ddimg.cn/28/27/29486881-1_w_1702712311.jpg,2022年11月 ,南方出版社,24.90,58.00,4.3,历史,历史普及读物,32开,轻型纸,平装-胶订,否,9787550176744,"1：从春秋战国到清朝的52位古代学霸史
“废柴流逆袭者”苏洵、“超级大忽悠”苏秦、“明朝达芬奇”徐光启、“圆周率之神”祖冲之、“二好学生”吴起、“旅游博主”徐霞客、“忠贞侯”秦良玉……
2：语言通俗易懂，内插幽默漫画
作者将严谨、枯燥的历史，以风趣的语言方式讲述，再配上幽默的漫画，剧场感十足，读起来爆笑连连。
3：既是作文好帮手，也是社交好伙伴
本书除了能见到耳熟能详的古代学霸史，还能了解那些鲜为人知的学霸故事。
新鲜不易重复的作文素材get√
社交吹牛小故事get√……
 ",78476,"['可读性强（6）', '品质不错（5）', '内容扎实（4）', '品质高端（2）']"
222,古文观止译注(精装注音版，无障碍阅读!)(当当定制升级版),"['李梦生,史良昭 等译注']",None,http://img3m1.ddimg.cn/13/10/27922171-1_w_29.jpg,2018年12月 ,上海古籍出版社,29.90,68.00,4.4,古籍,古籍整理,16开,胶版纸,精装,否,9787532588589,"      《古文观止》的广泛流行和巨大社会效应，是有很多原因的。编者为该书所选的文章，全部是经受了时间检验和诸多权威衡定的“名篇”。所谓“名篇”，起码是经过宋、元、明、清，特别是明代至清初数百年间许多知识分子、读者、编选者、书坊出版者所共同筛选认可的作品。作为一部中型选本，篇幅适中，适合入门学生、古典文学爱好者。作为普及性选本，入选的每一篇分量不能太重，以便读者一次起码能读一篇。为此，《古文观止》对有些篇目采用了“节选”的办法。本书主要保留了《古文观止》五到十二卷的记、序、书、铭、传等抒情、议论、记叙文名篇，对前四卷史传文字作了删选，适合当代读者需求。
      新旧印次封面颜色有些许色差，品质内容完全一样，请读者放心。
 ",84434,"['品质不错（270）', '印刷清晰（223）', '值得收藏（199）', '博大精深（166）']"
223,八次危机：中国的真实经验1949-2009,"['温铁军等', '']",None,http://img3m0.ddimg.cn/75/30/22917090-1_w_1706059423.jpg,2013年01月 ,东方出版社,39.00,55.00,7.1,经济,中国经济,16开,胶版纸,平装-胶订,否,9787506055574,None,144846,"['观点独特（278）', '通俗易懂（206）', '纸质好（156）', '印刷很正（124）', '实用（116）', '性价比很高 （114）', '可操作性强（68）', '纸质一般（45）', '折痕变形（39）']"
224,童年（小学语文“快乐读书吧”·六年级上阅读，高尔基自传体三部曲之一，北师大教授郑海凌翻译）,"['〔苏〕高尔基 ', ' 郑海凌 译']", 郑海凌 ,http://img3m2.ddimg.cn/31/24/25126132-1_w_16.jpg,2017年08月 ,浙江工商大学出版社,11.50,25.00,4.6,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787517822400,"  ◎《童年》——一本自带光环的热搜书
  罗曼·罗兰说：“在俄国文学中，我从来没有读过比《童年》更美的作品。”
◎“世界以痛吻我，我将报之以歌”——读《童年》，读人性深处那宝贵的美德
  尼采说：“他沉沦，他跌倒。你们一再嘲笑，须知，他跌倒在高于你们的上方。”不满十岁的阿廖沙，生活的全部就是苦难、灾祸、贫穷，在逆境中，他被迫拔节成长；苦难没有打败他，而是让他那些“善良、勇敢、坚强、独立”的品格更加光亮。读童年，读身处逆境时受用一生的好品格。
◎亮点1：俄中直译全译本——修正转译讹误；名著就要读全本，拒绝低估孩子的领悟力
  译者郑海凌，北师大教授，文学翻译彩虹奖获得者，有几十年深厚的俄国文学翻译经验，名家陪你读名著，原汁原味更贴心。
◎亮点2：无障碍阅读，难点、痛点一键秒杀
动物名“茹克”？游戏名“羊拐”？等等，你不懂的通通注释，小编陪你读到high～
◎亮点3：《童年》——中考考点收割机，涵盖阅读、填空题等，语文高分不再是难题
 ",250642,"['对孩子有帮助（516）', '孩子喜欢（430）', '实用（397）', '内容详细（263）', '内容全面（258）', '同步辅导（239）', '图文并茂（222）']"
225,小学生安全漫画·女童安全（坏人一直在出没，现在、立刻、马上，帮助女孩建立防护意识，远离性侵害！）（小学生安全漫画系列）,"['读客小学生阅读研究社.安全组 ', ';读客文化 出品']",None,http://img3m4.ddimg.cn/77/5/29161814-1_w_13.jpg,2020年11月 ,江苏凤凰文艺出版社,22.60,32.80,6.9,童书,动漫/卡通,16开,胶版纸,平装-胶订,否,9787559452634,"◆女童防范性侵的自助漫画童书，可供亲子共读，也可小学生独立阅读和理解。家长指导不尴尬，女孩阅读不脸红！
◆案例权威，内容全面。书中的模拟性侵场景均化用媒体曝光以及司法部门公布的真实案件，可供家长指导教学时查漏补缺。
◆领域专家，领衔编写。根据《中小学公共安全教育指导纲要》，由国内医疗、应急救援、信息网络、公共安全等多名专家联合撰稿审校。
◆趣味漫画，语言通俗。延续超级畅销书“小学生漫画系列”的创作风格，用漫画再现女童生活中可能遭遇的性侵场景，用通俗话语传达价值，能有效消解“性话题”的敏感性。
◆“5步走”自助流程，不同的性侵场景有不同的应对方法，内容具有针对性，实用性强。体例清晰，步骤分明，轻松帮助女孩学会防范性侵。
◆每一个知识点中都有一句防范性侵关键句，女孩常读长记忆，同时设有课后巩固习题，加强记忆。
 ",36161,"['孩子喜欢（18）', '无异味（11）', '形象可爱（9）', '外观精致（7）', '热播动漫（3）']"
226,牙婆婆 （儿童医师张思莱倾情推荐。愉快教导孩子保护牙齿的妈妈书！小朋友，你喜欢甜食吗？吃过甜食，你有好好刷牙吗？送给爱吃甜食的你！）,"['苅田澄子 ', ' 冈部理香 绘']",None,http://img3m8.ddimg.cn/93/35/24220938-1_w_6.jpg,2016年12月 ,北京联合出版公司,18.00,36.00,5,童书,绘本/图画书,16开,纯质纸,精装,否,9787550288997,"·用孩子的语言跟孩子沟通
    儿童对很多道理的理解需要一个循序渐进的过程，但是好的习惯却要从小做起，这成为了很多家长的难题。由于孩子对道理的不理解，导致没有办法很好地执行好习惯，所以家长通常会采用严厉说教的方式帮助孩子建立好习惯。
    而《牙婆婆》这本书解决了这一沟通难题。不说教、不示范，而是采用“共情”的方法，利用孩子天生的想象力，使之假想自己的嘴里面住着一个“牙婆婆”，专门负责清扫自己的牙齿。刷了牙牙婆婆会怎样、不刷牙牙婆婆又会怎样，故事里讲得清清楚楚。剩下的就靠小朋友自己去思考，到底要不要刷牙了。经过自己思考后做出的决定，会更心甘情愿地执行。这样的方式，生动、形象，而且讲过一次，便难以忘记。家长可以继续根据需要，创造出更多关于“牙婆婆”的故事。
·一个会说RAP的“牙婆婆”
书中的“牙婆婆”形象，非常立体。平时看起来是个和蔼可亲的老婆婆，但是干起活来丝毫不含糊，暴躁起来竟说起了RAP。时而温柔、时而勤劳、时而酷！一定会深受小朋友们喜爱！
·赠送番外传
在书的前环衬和后环衬部分，多附赠了与内文主题完全不同的另外四个漫画故事。使牙婆婆的形象更加丰富，让读故事的小朋友意犹未尽。
 ",172142,"['孩子喜欢（305）', '整体感觉不错（271）', '无异味（193）', '外观精致（189）', '性价比很高（185）', '包装不错哦（155）', '包装一般（31）', '有异味（21）']"
227,小王子（原版精美插图，傅雷翻译出版奖得主郑克鲁法文直译。揭秘作者传奇人生，展示与《小王子》有关的钱币、纪念章、邮票等）,['(法) 圣埃克苏佩里、郑克鲁译'],None,http://img3m6.ddimg.cn/34/34/25289386-1_w_25.jpg,2018年07月 ,浙江工商大学出版社,12.00,26.00,4.62,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787517827122,"纯净而深刻、唯美而忧伤的爱之隐喻，
既献给孩子，也献给大人的哲理童话。
这是一部奇迹般的作品。
《小王子》是一部童话，但不是普通意义上的童话。它充满了哲理，但却没有任何说教，一切都蕴含在这个动人的故事里，藏在小王子的话语中、藏在星星中、沙漠中、玫瑰中。
本版本邀请傅雷翻译出版奖得主、翻译家郑克鲁由原作法语直译，语言唯美生动，还原《小王子》的魅力，带给读者触动人心的感受。
小王子说：“我们用心才看得见。本质的东西光用眼睛是看不见的。”
让我们用心去读这本书，跟随小王子一起，寻找生活真正的美好。
 
其他儿童文学经典作品：      
鲁滨孙漂流记 严文井童话 格林童话精选 秘密花园
绿野仙踪 柳林风声 克雷洛夫寓言 西顿动物记
神笔马良 爱丽丝漫游奇境记 汤姆·索亚历险记 老人与海
伊索寓言 王尔德童话 列那狐的故事 朗格彩色童话选
格林童话选 安徒生童话选 小王子 小猫钓鱼
木偶奇遇记 爱丽丝漫游奇境 彼得·潘 绿野仙踪
童年 秘密花园 绿山墙的安妮 吉姆
海蒂 爱的教育
野葡萄 呼啸山庄 侦探与小偷 小闹钟找朋友
爱的教育 爱丽丝漫游奇境 宝葫芦的秘密 稻草人
大林和小林 水孩子 尼尔斯骑鹅旅行记 白鹅赶路
小鹿斑比 绿山墙的安妮 汤姆叔叔的小屋 汤姆·索亚历险记
森林报·春 森林报·夏 森林报·秋 森林报·冬
小王子 小公主 小灵通漫游未来 蟋蟀
     ",268564,"['孩子喜欢（495）', '对孩子有帮助（482）', '图文并茂（416）', '实用（395）', '内容详细（307）', '内容全面（304）', '同步辅导（191）']"
228,我想要两颗西柚（大张伟私藏书单，力荐阅读。你们是平等的，那个人有权利知道，此刻的你正在喜欢Ta。）,['胡辛束，果麦文化 出品'],None,http://img3m0.ddimg.cn/9/9/28523790-1_w_1708419087.jpg,2020年03月 ,浙江文艺出版社,27.00,45.00,6,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787533957926,"我想要两颗西柚I want to see you，一别四年，足够成长
◆畅销书作者胡辛束，2020年随笔作品
◆聚焦当下年轻人感情生活
◆沉淀4年的走心文字 16张精美手绘图 44首告白小诗，再次诠释爱情存于世间的意义
◆勇敢的方式有很多，表达的话语千万种，读完新版西柚，我们都能走出井底晒到太阳
◆开本小巧精美，内文80g胶版纸，取西柚的专色印刷，封面135g棉絮超感，保证阅读质感与手感。是一本可以送人的礼物书，也是件值得收藏的艺术品。
    ",100983,"['装帧精美（67）', '引人入胜（47）', '经典必读（43）', '优美隽永（40）']"
229,人类群星闪耀时（无删减全译本。《一个陌生女人的来信》作者茨威格的传记杰作，14位时代英雄，14个人类命运攸关的历史时刻）,"['〔奥〕斯蒂芬·茨威格 ', '，潘子力 高中甫 译']",，潘子力 高中甫 ,http://img3m5.ddimg.cn/97/21/25215595-1_w_8.jpg,2018年01月 ,时代文艺出版社,12.60,28.00,4.5,传记,历史人物,32开,胶版纸,平装-胶订,否,9787538756043,"◎14位出类拔萃的英雄，扭转人类历史的瞬间
茨威格传记杰作，截取拿破仑、歌德、西塞罗、列宁、威尔逊等伟人一生中具有戏剧性的插曲，选取独特的历史视角，开文学传记新风尚。
◎名家经典译本，德文直译，无删减全译本，增订版
选取德语翻译家潘子力、高中甫的译作，德文直译，无删减全译本，保证了译文的准确性和文学性，并在12篇的基础上，补译了两篇历史特写——《西塞罗之死》和《梦的破灭》，使结构更加完整。
◎规范历史人名、称呼，历史地点，消除阅读障碍
重新勘定书中出现的历史人物姓名、称呼，历史地点等，便于读者理解具体的历史人物和历史事件。
◎大量详细注释，解决阅读疑难
增加大量历史人物、历史事件、历史背景注释，解决阅读过程中的疑难，无障碍轻松阅读。例如：
P26，穆罕默德，即奥斯曼帝国苏丹穆罕默德二世（一四五一年至一四八一年在位），绰号“征服者”。
P51，伊玛目，原意为“站在前列者”“表率”“领袖”等，伊斯兰教做祈祷的主持人。
 ",175457,"['值得收藏（516）', '内容丰富（499）', '值得回味（470）', '素材全面（446）', '评价客观（424）']"
230,儒林外史 九年级下册推荐阅读 (《语文》推荐阅读丛书 人民文学出版社),['吴敬梓'],None,http://img3m0.ddimg.cn/21/2/25283730-1_w_1689317255.jpg,2018年06月 ,人民文学出版社,22.50,45.00,5,中小学用书,初中阅读,16开,胶版纸,平装-胶订,否,9787020138043,None,191314,"['对孩子有帮助（612）', '实用（464）', '孩子喜欢（405）', '内容详细（334）', '内容全面（321）', '同步辅导（302）', '图文并茂（271）']"
231,罗尔德·达尔作品典藏 查理和巧克力工厂,['罗尔德·达尔'],None,http://img3m8.ddimg.cn/44/32/25110008-1_w_22.jpg,2009年03月 ,明天出版社,11.00,22.00,5,童书,外国儿童文学,32开,胶版纸,平装-胶订,否,9787533259617,"适读人群 ：7-10岁
罗尔德·达尔的作品构思奇特，情节紧凑，在每个故事的一开始就打破现实与幻想之间的常规对应，给人一种或幽默或荒诞或机智的美感；同时更重要的是，他的作品都具有一种让人一读就爱不释手的魔力。2000年，英国在“世界图书日”期间进行的一次“我＊喜欢的作家”投票中，达尔这个名字高踞首位，连《哈里·波特》的作者J.K.罗琳也只能位列其后。
 ",422313,"['获奖作品（3456）', '引人入胜（2719）', '孩子喜欢（2427）', '口碑好（1306）']"
232,牧羊少年奇幻之旅（央视《朗读者》、湖南卫视《天天向上》、李现、黄轩、TFBOYS、高圆圆推荐，能改变一个人一生的书）,"['（巴西）保罗·柯艾略 ', '，新经典 出品']",None,http://img3m8.ddimg.cn/50/28/25172978-1_w_1689731783.jpg,2018年01月 ,北京十月文艺出版社,24.10,35.00,6.89,小说,社会小说,32开,胶版纸,精装,否,9787530217054,"★这本百年一遇的书，能改变一个人的一生
★语种超过《圣经》，畅销170个国家，销量6500万册
★被译成70种语言，位居《纽约时报》畅销榜长达427周
★生活永远是，也仅仅是我们现在经历的这一刻。当你想要某种东西时，整个宇宙会合力助你实现愿望
★金庸、曹文轩、大江健三郎、茱莉亚·罗伯茨、威尔·史密斯、麦当娜推荐
★TFBOYS王源、黄轩、《朗读者》、湖南卫视《天天向上》近期热力领读
★全新改版，全新设计，封面采用烫金工艺，典藏佳选
 ",698504,"['装帧精美（4006）', '经典必读（3839）', '温情感人（2583）', '情节曲折（1976）', '引人入胜（1871）']"
233,波西和皮普11册超值套装赠同款精美贴纸（小小聪明豆系列绘本）0-3岁低幼启蒙情绪管理绘本，发现快乐，体验成长！,['[德国]（德）阿克塞尔·舍夫勒'],None,http://img3m7.ddimg.cn/88/10/29409127-1_w_8.jpg,2022年05月 ,外语教学与研究出版社,68.50,137.00,5,童书,动漫/卡通,大16开,铜版纸,平装-锁线胶订,是,9789900417163,"适读年龄：0-3岁
“小小聪明豆绘本·波西和皮普系列”是著名图画书大师阿克塞尔·舍夫勒的代表作，细腻活泼的画风、轻松灵动的语言将孩子成长路上的小烦恼、小脾气、小别扭描绘得可爱至极，父母在陪伴孩子阅读故事的时候也会忍俊不禁，也会同孩子一起经历那些成长路上的甜蜜烦恼。
 ",372880,"['形象可爱（2）', '孩子喜欢（2）', '外观精致（1）', '无异味（1）']"
