排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
121,理想国（2020全译本，西方哲学的源头，清华大学、北京大学图书馆借阅榜首位）,"['（古希腊）柏拉图', ' 张俊译 知书达礼 出品']", 张俊,http://img3m0.ddimg.cn/57/28/28973100-1_w_11.jpg,2020年07月 ,民主与建设出版社,19.60,56.00,3.51,哲学/宗教,哲学,32开,胶版纸,平装-胶订,否,9787513929622,"★没有理想就没有未来，每一个理想国，都会在你的心目中培植和平、正义与博爱的美好希望。
★千年智者的理性之作，引领西方理想的旷世奇书，奠定人类幸福之源的思想 圣 经。
★耶鲁大学、哥伦比亚大学、斯坦福大学、宾夕法尼亚大学等著名大学学生阅读书单前十。
★教育家、语言学家许国璋精度之书，文化学者、《常识》作者梁文道高度推崇。
 ",114428,"['哲学经典（50）', '大师作品（38）', '可读性强（35）', '大开眼界（31）', '通俗易懂（31）', '内容扎实（17）']"
122,窗边的小豆豆(2018版),['（日）黑柳彻子， 爱心树童书 出品'],None,http://img3m6.ddimg.cn/66/10/25272786-1_w_1705995836.jpg,2018年05月 ,南海出版公司,27.20,39.50,6.89,童书,外国儿童文学,32开,纯质纸,平装-胶订,否,9787544288590,"影响20世纪的儿童文学杰作，入选九年制义务教育小学语文课本
中文简体版已突破1100万册，连续10年名列开卷全国畅销书排行榜，2017年位居少儿类榜单首位
孙云晓、曹文轩、梅子涵、伍美珍、张弘等教育专家联袂推荐
新华社、《人民日报》、《中国教育报》、中央电视台深度报道；《新京报》、当当网、新浪网年度图书
联合国儿童基金会主席JamesP.Grant说：再也没有比她更了解孩子的了。
新版隆重上市，更温柔纯真，美观大方，适合亲子共读
 ",1715834,"['获奖作品（29308）', '引人入胜（21831）', '孩子喜欢（16694）', '口碑好（9917）']"
123,曾许人间第一流:古代诗人骚客的激荡人生（诗词大会总冠军彭敏作品）,['彭敏 捧读文化出品'],None,http://img3m8.ddimg.cn/7/0/29448448-1_w_22.jpg,2022年09月 ,百花文艺出版社,21.40,49.80,4.3,文学,名家作品,32开,纯质纸,平装-胶订,否,9787530683378,"1.从东汉写到清代，一口气了解29位大V诗人！
2.通俗易懂、诙谐幽默，有趣程度超越所有同类书！是一部精彩绝伦的诗词小说！
3.毫无阅读障碍！生僻字、词全部贴心加注拼音及注释！
4.绝美诗词 历史知识 成语典故，满篇皆是！
 ",24067,"['引人入胜（1）', '优美隽永（1）', '装帧精美（1）']"
124,昆虫记 青少年儿童文学读物 (中小学生课外阅读指导丛书) 无障碍阅读 彩插本 少儿6-8-9-12岁四五六年级书籍,['（法）法布尔'],None,http://img3m6.ddimg.cn/81/16/23460606-1_w_28.jpg,2013年04月 ,山东美术出版社,10.40,28.80,3.62,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787533041755,"一线教师全程阅读指导,名师点评,精美手绘,妙笔生花,精选*适合孩子们阅读的故事书,在这个成长的季节里,让我们阅读这些永恒的经典,让书籍成为孩子的领跑者..阅读这些经典作品,使童年的阅读成为一生永远的快乐.
★【大收获】
一线教学专家 资深班主任 优选优编 同步知识要点 阅读提示理解=大收获
★【精美手绘插图】
根据文章配上精美的手绘彩图,让阅读不再枯燥无味,让孩子们兴趣盎然,增加了主人公的立体形象,让阅读更加生动有趣。
★【无障碍阅读】
无障碍阅读,名师详细的注释与精评会让名著回归它人生成长导师的根本功能!重难点字词注释,帮助学生理解与学习;详尽又通俗的译文,引导学生快速掌握文章内容;提升学习兴趣,享受快乐阅读的时光.
★【名家导读】
名师导读:帮助学生了解文章内容,提高阅读兴趣.阅读理解:根据内文分析,引导学生深入思考,提升理解能力.名师点拨:分析内容及写作手法,让学生掌握重点.回味思考:提出有针对性的问题,让""读""与""想""紧密结合.
<<昆虫记》（法语：Souvenirsentomologiques，即“昆虫学回忆录”或“昆虫学的回忆录”），是法国昆虫学家让·亨利·法布尔的主要著作。也叫做《昆虫物语》、《昆虫学札记》和《昆虫世界》。该书不仅是一部研究昆虫的科学巨著，同时也是一部讴歌生命的宏伟诗篇，在自然科学史与文学史上都有它的地位，被誉为“昆虫的史诗”。被雨果誉为“昆虫世界的荷马”。真实地记录了昆虫的生活以外，还透过昆虫世界折射出社会，法布尔被法国与国际学术界誉为“动物心理学的创始人”。
 ",109675,"['对孩子有帮助（212）', '孩子喜欢（201）', '图文并茂（180）', '实用（149）', '内容详细（124）', '内容全面（103）', '同步辅导（88）']"
125,天才在左 疯子在右(全新完整版),"['高铭 ', '，磨铁文化 出品']",None,http://img3m2.ddimg.cn/96/32/25285092-1_w_5.jpg,2018年05月 ,北京联合出版有限公司,35.80,49.80,7.19,心理学,心理百科,16开,胶版纸,平装-胶订,否,9787559620125,"★一本默默无闻的书，一经出版便迅速占据各大图书排行榜首。《天才在左 疯子在右》，没有浮夸的修辞，没有繁复的文体，简简单单的对话形式，却以现象级的销量，撼动了所有人自以为稳固的世界观。

★被各大影视公司争抢改编权，同名网络剧单集首播观看次立即破百万。

★完整版带着10个从未公开的新篇章，再次与大家见面。依旧是那些在静谧中喧嚣的观点，仍然是那些在秩序中混乱的立场。让一批又一批的人，在字里行间探索未知，重新定义曾经根深蒂固的认知。

★有多少疯子，在自己的世界里正常着。 有多少天才，在自己的世界里疯狂着。 一堵围墙，区分两个截然不同的世界。 围墙内外，疯狂与正常。 围墙之上，困惑与彷徨。 一本书，拆掉围墙。
 ",1591272,"['脑洞大开（10171）', '可读性强（6624）', '内容专业（3674）', '心理治愈（1729）', '心理学必备（1403）']"
126,小妇人（写给所有女孩，全新精装典藏版，翻译家贾辉丰倾情译作。内封复刻1868年初版，特种红纸烫金）,['[美]路易莎·梅·奥尔科特，创美工厂出品'],None,http://img3m5.ddimg.cn/80/2/29343185-1_w_11.jpg,2021年12月 ,中国友谊出版公司,19.80,45.00,4.4,小说,世界名著,32开,胶版纸,精装,否,9787505734753,"★少女就是少女，但凡可能，别忙着长大成人。
★穷也好，富也好，我们总须守在一起，相亲相爱。      
★作者路易莎·梅·奥尔科特被誉为“这个时代的明确象征之一”，《小妇人》以其自身经历为蓝本，寻找理想女性的人生选择。
★关于爱与家庭的不朽之作。写给所有时代的所有少女，面对成长过程中无可避免的金钱、爱情、友情、亲情……如何独立、自主、自信地做出选择。
★美国图书协会、美国教育协会100本学生书目之一。奥斯卡获奖影片《小妇人》原著，被多次改编成电影、电视剧、舞台剧、音乐剧、有声书等，被译成100多种语言，版本不计其数。
★翻译家贾辉丰倾情译作，新增超3000字译者前言，原汁原味体味“小妇人”们的喜怒哀乐。
★全新精装典藏版，内外双封，外封还原美式乡村图景，烫银四只小鸟，走进“小妇人”们真实生活的年代；内封复刻1868年初版，特种红纸烫金，还原时代气质。
★内文使用80g胶版纸，细腻顺滑，排版舒朗，易于阅读。
★ 这本书我们都看了。
——杨绛
★我次在一本书中看到了我自己，《小妇人》中的乔。
——J.K.罗琳
 ",72328,"['经典必读（12）', '装帧精美（9）', '温情感人（8）', '引人入胜（7）', '情节曲折（7）']"
127,彩虹色的花,['麦克?格雷涅茨'],None,http://img3m1.ddimg.cn/7/9/25311931-1_w_6.jpg,2018年07月 ,二十一世纪出版社,23.00,46.00,5,童书,绘本/图画书,12开,胶版纸,精装,否,9787556834280, ,397919,"['整体感觉不错（893）', '孩子喜欢（842）', '无异味（753）', '外观精致（671）', '性价比很高（641）', '包装不错哦（448）', '有异味（406）', '包装一般（103）']"
128,和古代学霸握个手,"['急脚大师 ', ' 捧读文化 出品']",None,http://img3m1.ddimg.cn/28/27/29486881-1_w_1702712311.jpg,2022年11月 ,南方出版社,24.90,58.00,4.3,历史,历史普及读物,32开,轻型纸,平装-胶订,否,9787550176744,"1：从春秋战国到清朝的52位古代学霸史
“废柴流逆袭者”苏洵、“超级大忽悠”苏秦、“明朝达芬奇”徐光启、“圆周率之神”祖冲之、“二好学生”吴起、“旅游博主”徐霞客、“忠贞侯”秦良玉……
2：语言通俗易懂，内插幽默漫画
作者将严谨、枯燥的历史，以风趣的语言方式讲述，再配上幽默的漫画，剧场感十足，读起来爆笑连连。
3：既是作文好帮手，也是社交好伙伴
本书除了能见到耳熟能详的古代学霸史，还能了解那些鲜为人知的学霸故事。
新鲜不易重复的作文素材get√
社交吹牛小故事get√……
 ",78451,"['可读性强（6）', '品质不错（5）', '内容扎实（4）', '品质高端（2）']"
129,底层逻辑：看清这个世界的底牌（俞敏洪、董宇辉东方甄选强势推荐）,['刘润'],None,http://img3m3.ddimg.cn/80/15/29306753-1_w_17.jpg,2021年10月 ,机械工业出版社,34.50,69.00,5,管理,一般管理学,32开,胶版纸,平装-胶订,否,9787111691020,"★中国著名商业顾问刘润为你准备的一整套思维框架，助你启动“开挂人生”。
★刘润，以敏锐的洞察力和批判性思维著称的商业顾问。
创立“5分钟商学院”，5年拥有50万学员。
开设“刘润”公众号，5年拥有190万读者。
★底层逻辑，是事物间的共同点、不同中的相同之处、变化背后不变的东西。
★底层逻辑 环境变量=方法论
如果只教给你各行各业的“干货”（方法论），那只是“授人以鱼”，一旦环境出现任何变化，“干货”就不再适用。
但如果教给你的是“底层逻辑”，那就是“授人以渔”，你可以通过不变的底层逻辑，推演出顺应时势的方法论。
只有底层逻辑才有生命力。
 ",223303,"['通俗易懂（111）', '观点独特（109）', '实用（92）', '可操作性强（56）']"
130,圆圈正义 罗翔经典之作 分享求学经历与人生心路 有厚度更有温度（写就于刑法学讲义、法治的细节之前，罗老师签章版，赠立体卡片）,['罗翔'],None,http://img3m5.ddimg.cn/48/6/27925275-1_w_25.jpg,2019年08月 ,中国法制出版社,20.70,46.00,4.5,法律,法学文集/经典著作,32开,轻型纸,平装-胶订,否,9787521603774,"我们无法实现完满的正义，正如我们不能画出完满的圆圈。
  　　柏拉图之所以会轻视感觉经验而提出“理念论”（又译“相论”），正因为他认为要想把握住有普遍必然性的“知识”就不能依靠感官而只能通过思维把握“理念”——正如我们看到的、画出的圆无不变动、多样且不够圆，因此对人而言，“完满的圆圈”只能出现思维中。
正义亦如是，我们无法经验到“完满的正义”，似乎遑论实现它了。 所幸在康德看来正义属于实践的领域，我们对正义的把握虽然有限，但却也使我们避免沦为“正义”刻板标准的奴仆，而可以对其进行充分的思维与实践。正如康德说：“我必须限制知识, 以便为信念留地盘”。人追求正义不是因为它是“顺其者昌,逆其者亡”的自然法则，而是源于我们内心对于正义的信念，我们在面对多种选择时如能自律于正义，便使理性成为了活动的自由因，*终也就使自己达到自由的境界。   
没有人会因为画圆不够圆就想取消圆圈。完满的正义虽不可得，但是只要对于一切“有理性的存在”均有效的客观法则——道德法则存在，对于正义的思维与实践就不会停止，正义依然将作为范导性的理念向我们指引追求的目标。
对于正义的思维、实践和追求不正是“完满的正义”之一部分吗？
 ",284504,"['解读透彻（151）', '内涵丰富（144）', '作者权威（123）', '内容专业（122）', '实用性强（115）', '内容扎实（112）']"
131,愿望的实现 全彩注音 小学二年级下册 快乐读书吧 推荐阅读（有声朗读）小学课外阅读,['泰戈尔（印度）'],None,http://img3m5.ddimg.cn/51/2/28516605-1_w_24.jpg,2020年02月 ,商务印书馆,10.50,21.80,4.82,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787100180481,"一套完全同步课堂化
1.智慧熊出品，青少年阅读产品权威性的品质保证。
2.商务印书馆出版，百年商务、权位编者审读，为知识保驾护航。
3.专家精心选编，科学、系统地培养学生阅读兴趣。
4.课程化阅读体例，全国著名语文教研员设计、编写，教会学生自主阅读、爱上阅读。
5.知名配音员朗诵，边听边读，读好书与学演讲双收获。
6.四色印刷，精美插图，给孩子多元化的美学启蒙。
7.好看、好读、好玩、好学、好懂、好听、好收藏。
泰戈尔是一位文学家，同时也是一名诗人及哲学家。因此他的童话作品不但语言优美，并且富含哲理。这样的作品正适合二年级的学生阅读， 相信小读者们一定能够从中学到很多有用的东西。
 ",47288,"['对孩子有帮助（18）', '孩子喜欢（13）', '图文并茂（11）', '同步辅导（9）', '实用（9）', '内容全面（6）', '内容详细（5）']"
132,"高效能人士的七个习惯（30周年纪念版）（全新增订版）（新增《纽约时报》畅销肖恩·柯维全新观点,管理大师吉姆·柯林斯作序）",['（美）史蒂芬·柯维 ，高新勇、王亦兵、葛雪蕾译； 中青文 出品'],None,http://img3m3.ddimg.cn/2/6/28979183-1_w_1694161569.jpg,2020年05月 ,中国青年出版社,39.50,79.00,5,成功/励志,性格与习惯,16开,纯质纸,平装-胶订,否,9787515360430,"这是全新增订版。全新增加了《纽约时报》畅销书作家肖恩·柯维对七个习惯学习、实践以及理解的全新观点，并对内容作了全新修订。《从优秀到卓越》作者、《基业长青》联合作者吉姆·柯林斯作序。《高效能人士的七个习惯（30周年纪念版）》是一本能改变亿万人命运的奇书，影响力仅次于《圣经》。

以《高效能人士的七个习惯》为代表的柯维“七个习惯”的思想成就不仅仅体现在对世界趋势和真实人性的透彻分析上，其更强大的力量是能够帮助人们获得卓有成效的人生，这种卓有成效远远超过了物质的丰裕，更是一种道德人生和幸福人生，直至达到兼顾事业和人生其他层面圆融和谐的“全面的成功”。

当前，复杂多变的经济形势和金融环境，是人们从古至今无法掌控及预测的，特别在经过几次金融风暴的洗礼之后，各领域企业家都在寻求逆流而上的生存方式，中国人也面临着因为快速增长的经济所带来的空前的生存压力和困境。伟大的管理者应当做到了解这个世界的莫测变幻，但仍能得到自己想要的结果。柯维“七个习惯”的思想为我们揭示了一套让企业和个人永远立于不败之地的致胜法则。在经济环境不断变化的情况下，他的思想给那些快速成长的企业和中国领导者带来了新的启发和人生意义的新感悟。



《高效能人士的七个习惯（30周年纪念版）》亮点

1、里程碑式著作，全新增订，精彩呈现；风靡全球，畅销30多年。

2、全新增加了《纽约时报》畅销书作家肖恩·柯维对“七个习惯”学习、实践以及理解的全新观点。《从优秀到卓越》作者、《基业长青》联合作者吉姆·柯林斯作序，称誉“永恒经典，历久弥新的思想”。
显示全部信息",348484,"['文笔流畅（1004）', '振奋人心（923）', '感染力强（801）', '干货满满（734）', '实用（729）', '受益匪浅（624）', '内容丰富（497）']"
133,漫画讲透孙子兵法(全4册)（130个知识点讲透5000字原文，130场战斗像看战争大片一样精彩震撼！全新青少年读本，300幅漫画贯穿全书！）,"['华杉 ', '；读客文化 出品']",None,http://img3m4.ddimg.cn/36/31/28536984-1_w_11.jpg,2020年04月 ,江苏凤凰文艺出版社,147.20,147.20,None,童书,动漫/卡通,32开,胶版纸,平装-胶订,是,9787559446008,"1.文本基础好
本书改编自《华杉讲透孙子兵法》，原作发行量超40万册并被海外出版。本书在保留原著内容精华的基础上，做了青少年化的改编，共分四册。
2.故事丰富，漫画生动
本书为孙子兵法配备了160个古代战役和故事，包括150余副历史人物肖像，300幅彩色漫画，贯穿全书，更符合青少年读者的趣味。
3.系统清晰，内容全面
本书逐字逐句解读孙子兵法全部十三章内容，每篇均采用“原文 注释 译文 历史故事 华衫详解 名家注解”的逻辑顺序，脉络清晰。
4.易读易懂
本书对孙子兵法做了现代化诠释，延伸出贴近学生生活的思想智慧。使之能一看就懂，轻松理解。
 ",82223,"['孩子喜欢（99）', '外观精致（71）', '形象可爱（62）', '无异味（55）', '热播动漫（47）']"
134,宫西达也“神奇想象力”图画书（超值礼盒装全23册，独家附赠2本图画本！激发想象，传达温暖，让孩子积极乐观地成长！）,"['[日]宫西达也', '；彭懿、朱自强、米雅译']",；彭懿、朱自强、米雅,http://img3m2.ddimg.cn/48/31/29412552-1_w_11.jpg,2022年06月 ,青岛出版社,221.00,442.00,5,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787573602657,"超受欢迎的绘本作家宫西达也超值23本代表作，涵盖“神奇”“超人”“狼和小猪”“哲思”“趣味亲子”五大系列，一口气看个够！
天马行空，激发想象力；乐观治愈，传达温暖力，让孩子学会热爱生活，积极健康地成长！
大咖彭懿、朱自强、米雅翻译，朗朗上口，非常适合亲子共读。
平装的价格，精装的品质。礼盒装包装，锁线胶订不掉页，内文纸采用高品质哑粉纸和纯质纸，油墨方面采用传统四色加专色，符合绿色印刷标准。
独家赠送两本图画本，让孩子自由发挥想象，挥洒创意！
  ",482306,"['孩子喜欢（2556）', '整体感觉不错（1522）', '性价比很高（1142）', '无异味（933）', '外观精致（889）', '包装不错哦（738）', '有异味（283）', '包装一般（235）']"
135,梁实秋精选散文集：世界喧嚣，我很好+美是世间治愈一切的良药+人间一趟，尽兴而已（套装3册）,"['梁实秋 ', '，文通天下 出品']",None,http://img3m1.ddimg.cn/36/3/29338191-1_w_1695357637.jpg,2021年11月 ,甘肃人民出版社,56.70,149.40,3.8,文学,中国现当代随笔,32开,胶版纸,平装-胶订,是,9787226057377,"央视力荐！韩寒的写作模范，周国平的文学偶像，余光中、林清玄、冰心、季羡林等备崇推荐！梁实秋2021全新散文选集！
梁实秋之女梁文茜亲自审定！
梁实秋毕生散文精华选集！
迄今为止全面，经典，值得珍藏的梁实秋散文精选集！篇篇锦绣，经典集萃，能代表梁实秋的作品风格和思想智慧，既收录梁实秋先生经久流传的典藏篇目，亦囊括入选高中语文教材经典篇目，横跨梁实秋六十载散文随笔创作精粹。
耗时一年，精心选编
以迄今为止大陆出版全面权威的现存文献——鹭江出版社2002年版《梁实秋文集》全15册为参考底本，其编委会成员由冰心、季羡林、臧克家、舒乙（老舍之子）等大师组成。
附众多权威版本参考对照，多角度多面性精心选编，严谨校勘，力争完美还原并完整呈现梁实秋先生高雅超脱、旷达深邃、恬淡闲适的内在精神世界和其生活志趣。
《舌尖上的中国》创作灵感之源
梁实秋是位文雅的懂生活爱生活的文化大师，“美食的味道即是文化的味道、故乡的味道和记忆的味道”，他爱美食，写美食。很多京城名馆，本身都没有留下珍贵史料，却被他这位很道地的“吃货”隔着海峡给记了下来。梁式谈吃小品文，可谓“一部贫民版的米其林指南”。
同时为《舌尖上的中国》总导演陈晓卿为本部优秀作品的制作和呈现提供了灵感之源。
愿你此生尽兴，赤忱善良！
全新工艺，精美典藏！
 ",24563,[]
136,穿过地平线：看看我们的地球 小学四年级下册快乐读书吧课外阅读 全彩有声朗读 小学课外阅读,['李四光'],None,http://img3m9.ddimg.cn/13/26/28520329-1_w_18.jpg,2020年03月 ,商务印书馆,13.80,28.80,4.8,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787100180528,"一套完全同步课堂的“教材化”小学***名著
1.智慧熊出品，青少年阅读产品权威性的品质保证。
2.商务印书馆出版，百年商务、权位编者审读，为知识保驾护航。
3.专家精心选编，科学、系统地培养学生阅读兴趣。
4.课程化阅读体例，全国著名语文教研员设计、编写，教会学生自主阅读、爱上阅读。
5.知名配音员朗诵，边听边读，读好书与学演讲双收获。
6.四色印刷，精美插图，给孩子多元化的美学启蒙。
7.好看、好读、好玩、好学、好懂、好听、好收藏。
 ",59564,"['对孩子有帮助（41）', '孩子喜欢（32）', '实用（29）', '图文并茂（25）', '内容详细（23）', '同步辅导（20）', '内容全面（19）']"
137,夏天、烟火和我的尸体（张震、田燚推荐。乙一16岁惊世成名作，高口碑暗黑杰作，获第6届JUMP小说大奖）,"['（日）乙一 ', '， 新经典 出品']",None,http://img3m6.ddimg.cn/28/30/27941986-1_w_9.jpg,2019年09月 ,南海出版公司,22.50,45.00,5,小说,外国小说,32开,轻型纸,精装,否,9787544296274,"★ 乙一惊世成名作，16岁写成，轰动文坛。
★ 九岁那年夏天，我看着我的尸体漫山遍野奔跑。
★ 一部书写天真与恶的暗黑杰作。这个盛夏的故事，让人冷到骨子里。
★ 获第6届JUMP小说大奖， 江户川乱步奖、日本推理作家协会奖、山本周五郎奖得主盛赞。
★《夏天、烟火和我的尸体》是我在《嫌疑人X的献身》之后读过的zu_i好的日本小说。——读者
★《夏天、烟火和我的尸体》是一部奇异zhuo绝的作品，我16岁的时候絶对写不出来。——我孙子武丸（日本本格推理10佳得主）
★《夏天、烟火和我的尸体》与《在黑暗中等》并称为乙一两大杰作，一部冷彻骨髓，一部暖到心底。
★ 乙一的作品风格强烈而独特，写尽人性丑恶，让人不寒而栗，又会在淡淡的凄凉中，透露一丝温情与希望。——凤凰网
★ 絶版多年后推出的新译本，知名设计师设计封面，精装典藏。
 ",312603,"['装帧精美（494）', '引人入胜（413）', '情节曲折（362）', '经典必读（323）', '温情感人（209）']"
138,妈妈买绿豆（3-8岁） 信谊幼儿文学奖,"['曾阳晴 ', '，万华国 绘']",None,http://img3m7.ddimg.cn/18/9/27924057-1_w_12.jpg,2019年08月 ,明天出版社,18.00,35.80,5.03,童书,绘本/图画书,20开,胶版纸,精装,否,9787533264062,"适读人群 ：3-6岁
《信谊幼儿文学奖:妈妈买绿豆!》编辑：首届“信谊幼儿文学奖”佳作、入选台湾101阅读专案。
 ",257681,[]
139,宋朝的腔调：苏轼、欧阳修、黄庭坚、辛弃疾、陆游、司马光···千年宋词话人生！,['石继航'],None,http://img3m7.ddimg.cn/14/35/25141757-1_w_3.jpg,2017年08月 ,广东人民出版社,39.80,39.80,None,历史,史学理论,16开,轻型纸,平装-胶订,否,9787218118437,"1、 通过诗词解读、文人生活、历史事件相合的方式，完全再现宋朝生活的百科式读本。文字生动有趣，又不乏知识性。
2、 有爱恨情仇、有悲欢离合、有精致优雅、也有仙风侠骨，从这本书不但能看到宋代士大夫的风骨，他们诗酒风流背面的仁爱之心，也能看到他们宽袍大袖下的铁肩道义。
3、 知名插画师燕王全力打造，再现优雅洒脱的宋时衣冠。
  遵循宋朝独有美学体系，展现那时风雅
于历史缝隙中寻找不加掩饰的生趣
不在意真相，只关心人性之谜
看词人缱绻其中又置身事外的处世方式
 ",89614,"['可读性强（173）', '品质不错（136）', '内容扎实（135）', '经典权威（47）', '品质高端（46）']"
140,蓦然回首（藤本树  LookBack）,"['[日]藤本树 ', ' 吴曦 译']", 吴曦 ,http://img3m0.ddimg.cn/33/14/29444910-1_w_23.jpg,2022年08月 ,新星出版社,13.80,30.00,4.6,动漫/幽默,日韩漫画,32开,胶版纸,平装-胶订,否,9787513348362,"1.天才漫画家藤本树，《电锯人》《炎拳》作者，热度保持者，简体中文版首次出版！长达143页的“短篇”漫画。

2.“2022年这本漫画真厉害”名，创造《少年Jump 》短篇作品阅读人数历史新高，在JUMP 上配信仅两天就突破了400w阅读。
豆瓣读书2022年度榜单 漫画TOP1！！

3.短篇中还隐藏了许多彩蛋内容，并且漫画中还出现了藤本树其他作品的场景。

4.无数漫画家、导演、声优及相关工作者为这个短篇送上了极高的赞誉。

5.藤本树的这本Look back，在2020年7月18日登载在网页上，正是为了纪念那些京阿尼纵火案中无辜逝去的漫画从业者们。
常规赠品：四格书签2张（50×170mm）、明信片1张（148×100mm）
 ",32624,[]
141,红楼梦 青少版 快乐读书吧 精美插图 生僻字注音+注释+注解 余秋雨寄语 梅子涵作序,"['（清）曹雪芹 ', '，富强 改写']",None,http://img3m2.ddimg.cn/8/10/23810102-1_w_1703815447.jpg,2015年11月 ,作家出版社,8.70,25.00,3.48,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787506383523,"  ★  作家出版社出版，余秋雨推荐、梅子涵作序
★  白话青少版，内含精美插图，生僻字注音，知识点随文注释，适合7-14岁孩子阅读
★  重量轻，版式疏朗，便于携带。收藏、馈赠俱佳。
   字字看来皆是血，十年辛苦不寻常
  《红楼梦》这部书是曹雪芹的自叙传。——胡适 
  《红楼梦》的价值，可是在中国的小说中实在是不可多得的。其要点在敢于如实描写，并无讳饰，和从前的小说叙好人完全是好，坏人完全是坏的，大不相同，所以其中所叙的人物，都是真的人物。总之自有《红楼梦》出来以后，传统的思想和写法都打破了。——鲁迅 
    ",12802,"['对孩子有帮助（19）', '实用（13）', '孩子喜欢（11）', '内容详细（8）', '同步辅导（6）', '图文并茂（6）', '内容全面（4）']"
142,克雷洛夫寓言 快乐读书吧 三年级下册课外阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 12万多名读者热评！,['(俄) 克雷洛夫'],None,http://img3m5.ddimg.cn/67/18/23197945-1_w_35.jpg,2021年04月 ,南方出版社,7.10,15.80,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550168305,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
 ",170914,"['对孩子有帮助（531）', '孩子喜欢（458）', '实用（362）', '图文并茂（289）', '内容详细（266）', '同步辅导（265）', '内容全面（241）']"
143,皮特猫·3~6岁好性格养成书：第一辑（共6册）（乐观、积极、开朗…荣获多项大奖的好性格榜样）新老版随机发货,"['(美)艾瑞克·利温等 ', '；彭懿等译；读客文化 出品']",；彭懿等,http://img3m4.ddimg.cn/13/31/25298374-1_w_22.jpg,2018年07月 ,文汇出版社,139.90,139.90,None,童书,绘本/图画书,16开,铜版纸,平装-胶订,是,9787549626199,"◆“皮特猫哭了吗？不，他才不哭哪。”
◆乐观、积极、开朗……如果你希望孩子有这样的好性格，皮特猫就是好榜样！
◆荣获苏斯博士银奖等19项童书大奖
◆《纽约时报》畅销书
◆美国儿童图书馆协会推荐童书
◆《皮特猫》系列是一套在美国家喻户晓、几乎每个孩子都在读的经典绘本。《皮特猫》的故事给各国的孩子带来了欢乐，成为无数宝宝的好性格养成指南。
推荐您购买读客其他畅销书：
 ",410499,"['孩子喜欢（1144）', '整体感觉不错（1000）', '无异味（704）', '性价比很高（667）', '外观精致（652）', '包装不错哦（462）', '有异味（354）', '包装一般（134）']"
