排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
78,德鲁克 卓有成效的管理者（55周年新译本）,['（美）彼得·德鲁克（Peter F. Drucker）'],None,http://img3m4.ddimg.cn/53/31/29389094-1_w_1703641933.jpg,2022年04月 ,机械工业出版社,39.50,79.00,5,管理,一般管理学,16开,胶版纸,平装-胶订,否,9787111703631,"摆脱忙碌又低效的窘境，从管理好自己开始。“现代管理学之父”彼得·德鲁克写给每个人的自我发展指南。学会卓有成效，创造更丰盛的职业生涯。

《卓有成效的管理者》（55周年新译本）的出版，是为了纪念并致敬德鲁克经典的作品。本书亮点——
★全新译本
历时4年钻研，5遍修订，经几十位企业家、译者、德鲁克研究专家组成的多元化团队字斟句酌，还原细节，更完整、更准确的全新译本
★新增内容
“有效的管理者是由什么造就的”一章
吉姆·柯林斯“德鲁克给我的十条教谕”一文
★赠送价值1000元的学习包：
《卓有成效的管理者》中英对照电子书、有声书、章末简明电子题库、4位专家导读、164分钟音频课、3位专家24节全书详解视频课、书友伴读互动交流社区、漫画版视觉导图，书中框架一图提炼
★双色印刷、重新排版，降低阅读难度，突出书中精华思想

《卓有成效的管理者》读书会正式开启招募！
由领导力与创新资深讲师、高管教练柳亚涛担任领读人
  全方位陪伴式阅读，让你读懂并学有所成
读书会设置：
读、练、评闭环领读：
每章节视频导读
每章节作业打卡
每周领读人直播点评
  学习提效服务：
学习督促：克服读书惰性，保证进度
社群联结：与各领域管理者共同进步
  增值服务：
结营证书：为卓越贡献书友颁发证书
优秀书友可任选纸书奖励

欢迎报名参与


 ",174514,"['实用（216）', '通俗易懂（205）', '观点独特（181）', '可操作性强（134）']"
79,坏蛋休想拐走我 立体书 儿童别玩别学100个知识点安全教育书 3-6岁性格习惯养成自我保护安全意识培养 幼儿早教立体书3d翻翻 这样做安全吗这样做对吗 宝宝安全常识培养,['长江少年儿童出版社'],None,http://img3m2.ddimg.cn/33/24/29352642-1_w_13.jpg,2021年10月 ,长江少年儿童出版社,88.90,228.00,3.9,童书,玩具书,16开,胶版纸,平装-胶订,否,9787572111693, ,27561,[]
80,【限量送申怡亲授方法课+素材积累手册】语文高效学习法,['申怡'],None,http://img3m3.ddimg.cn/29/33/29349173-1_w_18.jpg,2022年01月 ,北京联合出版有限公司,43.70,58.00,7.54,亲子/家教,素质教育,16开,胶版纸,平装-胶订,否,9787559651303,"★人大附中语文名师申怡老师亲授语文学*核心方法，曾辅导多篇高考满分作文，历届高分状元验证，高效提升语文成绩。
★建立科学系统的语文学习逻辑，小升初、中高考学习宝典。
申怡老师二十余年语文一线教学经验，熟悉语文考试规律、评分标准，从语言学、修辞学、逻辑学、文章学、文体学五大模块总结语文学习逻辑，帮助中小学生建立科学的语文学习逻辑，掌握核心学习方法。
★打通语文学习的全链条，逐个击破语文学习难题。
9大分类，50 个学习方法，由点到面立体串联，逐个击破字词、诗歌、文言文、现代文、作文的难题。
★申怡老师独*家讲解经典考题案例、详细解读考点。每一章配有知识点思维导图、笔记页，方便复习、强化记忆。
申怡老师带领你精读考试原题、名著原著，以读解题、以读促写。详细解读考点，提炼高效学习方法，实操应用性强，让你拿起来就能用，解决语文学习痛点。
★超值赠送价值99元的申怡老师亲授视频课程，适应不同场景学习。
 ",44777,"['实用（18）', '内容丰富（12）', '家长必读（12）', '共同成长（11）', '儿童心理（4）', '亲子关系（3）', '隔代养育（3）', '宝妈必备（2）']"
81,时间是什么 给孩子的时间启蒙科普绘本 养成合理规划时间的好习惯 精装版,['知了'],None,http://img3m5.ddimg.cn/57/32/29446815-1_w_1706163845.jpg,2022年08月 ,北方妇女儿童出版社,13.20,50.00,2.64,童书,绘本/图画书,16开,铜版纸,精装,否,9787558564437,"这是一本颠覆人们对于时间的认知的书。138亿年前，宇宙诞生，从此才有了时间。开始，人们不过是借助太阳的东升西落规划自己的一天。后来，随着生产、生活水平的提高，人们需要对时间进行更加精细的划分，于是各种各样的计时工具出现了。

时间并不是枯燥无味的认识钟表。在人类认识时间的漫长岁月里，曾经发生过很多有趣的故事——古埃及的人们将一年分为3个季节；1582年的10月因为历法变更而凭空消失了10天；古代的文人墨客用各种花儿来指代月份；恐龙时代的一天居然只有大约23个小时……

如今，人们对于时间的认识还在不断更新中。原子钟、时差、倒计时、生物钟、时间悖论……因为有了更加精确的计时，我们才能更好地认识这个世界。

在这本书里，孩子们不仅可以了解到关于时间的各种知识，还可以在引导中思考时间的重要意义，以及学到规划时间的方法，从而成为自己时间的主人。
 ",80029,[]
82,五号屠场（世界禁书top1，来自地狱的笑话集！这场灾难永远地改变了每一个人，只有黑色幽默不变地嘲笑一切、抚平一切）读客彩条文库,['[美] 库尔特·冯内古特；读客文化 出品'],None,http://img3m5.ddimg.cn/87/28/29422095-1_w_1697018831.jpg,2022年05月 ,河南文艺出版社,29.90,59.90,5,小说,外国小说,32开,纯质纸,精装,否,9787555913139,"◆ 黑色幽默之父冯内古特，百年诞辰纪念精装！
◆ 这场灾难永远地改变了每一个人，只有黑色幽默不变地嘲笑一切、抚平一切。
◆ 村上春树、阿特伍德、波拉尼奥、格雷厄姆·格林、多丽丝·莱辛、今敏、朴赞郁、木心、麦家……都爱阅读冯内古特。
◆ 本书入选《时代》周刊“100本永恒经典”、现代图书馆“100本世纪经典”、美国公立高中大学阅读书目、《世界禁书百部》……
◆ 作者冯内古特亲历战争后，用了25年，写废5000多页，试图回忆这场改变了他一生的灾难，zui后只是讲了一个时空穿越的故事。
◆ “冯内古特的小说既滑稽又悲伤，他的痛苦从不严肃，他是独特的。”——多丽丝•莱辛（诺贝尔文学奖得主）
◆ 冯内古特基金会特别授权，收录作者印签、序言。
◆ 上海外国语大学教授虞建华导读，深入领略黑色幽默和荒诞现实。
◆ “我写了《五号屠场》，从每个死人身上赚了3美元。”——冯内古特
◆ 阅读冯内古特，就是用黑色幽默反抗荒诞现实。
 ",26212,"['温情感人（3）', '装帧精美（3）', '情节曲折（2）', '经典必读（2）', '引人入胜（1）']"
83,大地球 给孩子的地球探险科普绘本 秒懂自然运转的奥秘 精装版,['张玉光'],None,http://img3m6.ddimg.cn/58/33/29446816-1_w_1705642277.jpg,2022年08月 ,北京联合出版有限公司,13.20,50.00,2.64,童书,绘本/图画书,16开,铜版纸,精装,否,9787559663894,"1.以精彩的冒险故事串联起百科知识，在小读者体验地球探险的同时，满足孩子的求知欲，帮助孩子认识地球、了解自然运转的规律。

2.全书200多个知识点，拓展孩子知识面。全书涵盖宇航、气象、地质、水文、生态、古生物等，丰富孩子眼界。

3.手绘插图 百科知识，国际儿童插画师趣味手绘，比百科更有趣，比故事绘本更有知识含量。

4.将自然元素拟人化，让可爱的“地球精灵”为孩子讲知识，兼具趣味性与丰富度。

5.专业作者、童趣文风，能让年龄很小的孩子轻松理解，充分激发孩子的好奇心。
 ",102907,['包装不错哦（1）']
84,戴老师高能唐诗课（2022“国民教授”戴建业高能开讲！）,"['戴建业 ', '，磨铁文化 出品']",None,http://img3m8.ddimg.cn/24/5/29367978-1_w_8.jpg,2022年02月 ,北京联合出版有限公司,40.30,56.00,7.2,文学,中国古诗词,32开,胶版纸,平装-胶订,否,9787559658104,"1.全网超1000万粉丝翘首以盼，2022年“国民教授”戴建业重磅新作：
从被学生评为“我心目中的好导师”，到被广大网友称为“别人家的老师”“国民教授”，戴建业老师收获了全网1000余万粉丝。继畅销书《戴老师魔性诗词课》之后，网友们翘首以盼的新作——《戴老师高能唐诗课》，重磅上市。
2.近40年心血倾注，中国传统文化唐诗的宝藏读本：
从初唐、盛唐、中唐，到晚唐，李白的豪放飘逸、杜甫的“语不惊人死不休”、孟浩然的“佛系”、王维的“诗中画意”、王翰的彪悍人生、王昌龄的侠骨柔情……近40年心血研究，深度解析20余位著名诗人的80余首经典作品，同时延伸讲解100余首，系统而全面，覆盖经典唐诗，对唐诗的心血研究都在这本书里。
3.唐诗的魅力，魔性的品评，像听段子一样学唐诗：
小到字词意象，大到创作意境，置身于历史场景，了解唐代诗人的人生图谱和世事变迁。像听段子一样学古诗，语言依旧保持风趣幽默的风格，内容讲解更加系统、精细、有趣，让你真正读懂诗人诗作，感受中国传统文化的深蕴与伟大。
4.装帧精致典雅，值得收藏：
封面烫金 专色，内文采用80克柔软有质感的双胶纸，整体装帧舒适雅致，不仅适合自己慢品细读，也适合送给朋友，是值得阅读和收藏经典唐诗读本。
 ",28097,"['经典必读（3）', '引人入胜（3）', '装帧精美（2）']"
85,当下的力量（珍藏版）,['(德)埃克哈特.托利'],None,http://img3m9.ddimg.cn/65/24/29390789-1_w_2.jpg,2013年07月 ,中信出版社,28.00,56.00,5,成功/励志,心灵与修养,大32开,胶版纸,平装-胶订,否,9787508640099,"17年蝉联美国亚马逊畅销书排行榜
翻译成50多种文字，畅销全球500多万册
我们这个时代**影响力的心灵经典
身心灵畅销作家张德芬导读推荐
曾经，有一位乞丐在路边坐了三十多年。
一天，一位陌生人经过。
这位乞丐机械地举起他的旧棒球帽，喃喃地说：“给点儿吧。”
陌生人说：“我没有任何东西可以给你。”
然后他问：“你坐着的是什么？”
乞丐回答说：“什么都没有，只是一个旧箱子而已，自从我有记忆以来，我就一直坐在它上面。”陌生人问：“你曾经打开过箱子吗？”
“没有。”乞丐说：“有什么用？里面什么都没有。”
陌生人坚持：“打开箱子看一看。”
乞丐这才试着打开箱子。这时令人意想不到的事情发生了，乞丐充满了惊奇与狂喜：箱子里装满了金子。
那些没有找到他们真正财富——存在的欢乐以及与它紧密联系在一起的深深的不可动摇的宁静——的人就是故事中的那个乞丐，即便已经拥有很多物质上的财富，他们依然在四处寻找欢乐、成就、安全或爱情的残余，他们不知道，自己不仅已经拥有了所有这些，还拥有了比这些更为珍贵的东西，那就是——当下的力量。
这不仅仅是一本书，它还蕴含着活生生的能量。这种能量可以奇迹般地改变你的生活，而且事实证明，它已经改变了无数人的生命轨迹。
这不是一口气读完的书，它将陪伴你一生，每次阅读，都会有不同的体验。
显示全部信息",262473,"['受益匪浅（2）', '内容丰富（2）', '实用（2）', '干货满满（2）', '感染力强（2）', '振奋人心（2）', '文笔流畅（2）']"
86,梁实秋：于是生活像极了生活（文学泰斗趣味散文选，在平淡的日子里掬拾俗趣，详尽展现一代“生活家”的精神世界与生活意趣）,"['梁实秋 ', ' 时代华语 出品']",None,http://img3m3.ddimg.cn/26/21/29427083-1_w_1691565013.jpg,2022年07月 ,中国友谊出版公司,19.80,42.00,4.72,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787505754867,"重磅推荐：
·一代“生活家”梁实秋趣味散文精华选，飘逸笔触道破人间百态，平淡中文字中夹藏“警世恒言”，人间清醒，且读梁实秋。
·梁实秋先生纵谈畅侃世间百态的，语言亦庄亦谐，风格闲适雅致，抒情达意温火相宜，行文谋篇圆融如意，给予读者强烈的共鸣之感，又别具耳目一新之奇。
·央视推崇的文学大师，韩寒的写作模范，周国平、余光中、冰心等集体盛赞。
·80年累计销量超2000万册，其作品被誉为“三代国人的人生读本”，改变了无数人的生活观。
·随书附赠3张“人生清醒”趣味卡片，警世恒言、洒脱生趣。
·两书签随机掉落，闲适、惬意、温馨。
 ",38236,"['装帧精美（9）', '经典必读（7）', '引人入胜（4）', '优美隽永（2）']"
87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33125,"['经典必读（3）', '引人入胜（1）', '情节曲折（1）', '温情感人（1）', '装帧精美（1）']"
88,人间小满：央视网推荐作者，CCTV-10《读书》推荐图书，第九届当当影响力作家！最抚人心的烟火气，治愈心灵的小欢喜！,"['姑苏阿焦 ', '，文通天下 出品']",None,http://img3m6.ddimg.cn/64/33/29452366-1_w_1694398492.jpg,2022年09月 ,水利水电出版社,19.90,58.00,3.44,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787522609065,"央视网推荐作者！央视网在国庆前夕，将姑苏阿焦的作品采用，作为#已经迫不及待要给祖国庆生了#报道的素材发布！
人教社关注的优质内容创作者！超百万粉丝在各大平台纷纷催他出书！《人间小满》是人气漫画家姑苏阿焦的代表作。
超3000名知名平台读书博主强烈推荐！你千万不能错过的治愈漫画！如果你感觉生活疲惫又迷茫，好像再也撑不下去了，请打开这本书！ 
300幅有趣的画作，走心的人生故事。不急不躁，分寸刚好。小满是好的人生状态，也是中国人的处世哲学。
很多读者称赞这本《人间小满》有着汪曾祺笔下的人间烟火，苏东坡式的人生哲学，季羡林文字里的人生智慧，读下来仔细回味，会发现真得很贴切。
焦虑时代，人人都需要的生活小哲理。它每一页都很温柔，把人世间所有美好的时光，都全部妥帖地安放在你的心间。
书末藏有惊喜彩蛋！特别篇中内容是作者写给女儿的深情寄语，也是每个父亲对女儿感人至深的爱，满满的感动与温情。
 ",102378,"['经典必读（3）', '优美隽永（2）', '引人入胜（2）', '装帧精美（2）']"
89,"幸得诸君慰平生（写给渴望对生活再次心动的人,在不确定的时代里找回具体而安定的幸福，具有烟火气的散文故事集）",['故园风雨前，果麦文化 出品'],None,http://img3m9.ddimg.cn/7/23/29418649-1_w_23.jpg,2022年06月 ,四川文艺出版社,34.00,68.00,5,文学,中国现当代随笔,32开,轻型纸,平装,否,9787541163050,"  1，故园风雨前长销佳作精修定本；
2，新增4万字催泪长文《金线珍》；
3，家人朋友、卖花大爷、捣蛋的猫，作者笔下这些日常琐屑的东西，温暖治愈，暖人心胸。
4、灵动的文字，幽默的文风，渗透着对生活的爱，堪称当代中文写作模本。
5、王开岭、桑格格、易中天、戴建业赞赏推荐。
 ",39273,"['优美隽永（1）', '装帧精美（1）']"
90,西西家族成长日记·我会保护我自己（套装4册）给孩子的安全教育 自我保护意识绘本 睡前亲子读物 和孙俪一起守护宝贝的童年,['孙俪；小博集出品'],None,http://img3m5.ddimg.cn/28/35/29474605-1_w_11.jpg,2022年10月 ,湖南少年儿童出版社,84.00,168.00,5,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787556267026,"这是一套“有爱”的绘本：这套书的各个环节，从选题到插画、形象到内容，都有很多妈妈参与其中，她们也把自己对孩子深的关怀融入其中。
这是一套“有趣”的绘本：我们希望对孩子的安全教育不再是面红耳赤的责骂，而是能以更轻松、有趣的方式进行。
真诚地希望相关的安全理念能像春风化雨般洒进孩子心里，让每一位宝贝都能健康成长。
◎覆盖居家安全、交通安全、反霸凌、防止被诱拐四个典型的安全教育场景
◎孩子的视角和语言、软萌的动物形象、有趣的故事，避免枯燥说教
◎培养孩子独立、安全意识和良好的安全习惯
◎睡前亲子读物（附赠亲子阅读说明）
◎附赠音频，扫码听故事
 ",31966,[]
91,金线（麦肯锡真正在用的管理工具。冯唐倾囊相授成事学修炼方法。）,['冯唐，果麦文化 出品'],None,http://img3m9.ddimg.cn/85/14/29491789-1_w_20.jpg,2022年11月 ,广东经济出版社有限公司,43.50,58.00,7.5,管理,一般管理学,32开,胶版纸,精装,否,9787545485738,"★ 冯唐2023年管理学重磅新作，用一根金线，提供能帮助所有人尤其是管理者解决一切难题的思维方式。
★“冯唐成事学”体系的第四本书，给出修炼成事学的工具。也是讲述他在麦肯锡十年间修炼的方法、模板的工具书。
★ 麦肯锡真正在用的管理工具。金字塔原理是战术技巧，而金线原理是战略思想。向解难高手学习如何解决不知如何下手的复杂问题。
★ 职场有效管理助手。独立解决问题，管理手下、带领团队，与同事交流心得，向上级汇报成果，必不可少。
★ 帮助你成为通才，不再害怕年龄危机、地域限制，打破公司、行业和地域的壁垒，持续为自己和他人创造价值。
★ 小到给自己喜欢的人送什么礼物？每天穿什么衣服？大到去哪个城市工作，在哪里安家？每一个与我们的生活息息相关的问题都可以用一根金线来解决，从此面对理不清头绪的问题时不再苦恼。
★ 内文版式大胆创新，重点找大字，给你满满的仪式感。
★ 随书附赠冯唐手写字符宝，愿见此符者「万事可成」。
 ",51156,"['通俗易懂（3）', '可操作性强（1）', '实用（1）', '观点独特（1）']"
92,宫西达也“神奇想象力”图画书（超值礼盒装全23册，独家附赠2本图画本！激发想象，传达温暖，让孩子积极乐观地成长！）,"['[日]宫西达也', '；彭懿、朱自强、米雅译']",；彭懿、朱自强、米雅,http://img3m2.ddimg.cn/48/31/29412552-1_w_11.jpg,2022年06月 ,青岛出版社,221.00,442.00,5,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787573602657,"超受欢迎的绘本作家宫西达也超值23本代表作，涵盖“神奇”“超人”“狼和小猪”“哲思”“趣味亲子”五大系列，一口气看个够！
天马行空，激发想象力；乐观治愈，传达温暖力，让孩子学会热爱生活，积极健康地成长！
大咖彭懿、朱自强、米雅翻译，朗朗上口，非常适合亲子共读。
平装的价格，精装的品质。礼盒装包装，锁线胶订不掉页，内文纸采用高品质哑粉纸和纯质纸，油墨方面采用传统四色加专色，符合绿色印刷标准。
独家赠送两本图画本，让孩子自由发挥想象，挥洒创意！
  ",482363,"['孩子喜欢（2556）', '整体感觉不错（1522）', '性价比很高（1142）', '无异味（933）', '外观精致（889）', '包装不错哦（738）', '有异味（283）', '包装一般（235）']"
93,好好长大 : 小学生第一本校园社交手册,"['迪贝教育', '，阳光博客 出品']",None,http://img3m1.ddimg.cn/8/24/29407661-1_w_18.jpg,2022年06月 ,北京日报出版社,69.10,128.00,5.4,亲子/家教,素质教育,16开,胶版纸,软精装,否,9787547742716,"针对孩子在校园中常见的社交难题，详细给出19个关键策略；
不仅是帮助孩子解决社交难题，更是筑基孩子处理问题的底层思维，也就是社交情商的培养；
全篇采用漫画式阅读体验，还原孩子真实的校园社交场景，给孩子更好的阅读感；
篇章板块明晰，孩子理解更容易；
每个解决策略之后都附有一页“画重点”，总结策略的关键知识；
特别设计“练一练”环节，包含了多种创意练习；
内容编排上，可以让小读者们无论是“从头到尾细细读”“跳跃阅读”，还是“针对性阅读”都能有所收获；
软脊精装，触感膜压创意纹，设计精美；
环保油墨印刷，呵护小朋友身心健康；
赠送超大海报，便于孩子快速查找解决策略，加深记忆，时刻提醒自己。
 ",30349,"['宝妈必备（1）', '家长必读（1）']"
94,正是橙黄橘绿时（“中国好书奖”获得者肖复兴暖心新作，温暖你的三餐和四季！随书附赠作者手绘藏书票一张）,"['肖复兴', ' 华景时代 出品']",None,http://img3m2.ddimg.cn/32/20/29366402-1_w_33.jpg,2022年03月 ,北京联合出版有限公司,21.10,48.00,4.4,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787559659330,"◎生活的诗意未必在远方，眼前所有的苟且，都可能结出丰硕喜人的果实
人生不一定要远行，手边的光阴，也一样有你想要的答案；人生不一定要有珍馐美味，一顿家常菜，也能开心一整年；人生未必要遇见多么伟大的友谊，一位平常的故人，也能温暖你的人生记忆。享受生活的每一个瞬间，把每一段平凡时光，都活出人生的“橙黄橘绿时”！
◎一本人生小哲书，温暖你的三餐和四季，收获优雅与从容
生活当然没你期待的那样好，但也不全是你以为的那样坏。吃一顿美食，种一株花草，读一本小书，听一段音乐，学一样技能……把手边的每一寸光阴都变得美好，让人生的每次狼狈都变得微不足道。爱这生活，更爱自己，笑着走路，享受人间。
◎17篇新作，诠释藏在生活细节里的智慧
收录17篇未发表新作，记录疫情下对生活的所思所感。作为冰心散文奖、老舍散文奖等多项散文大奖获得者，肖复兴的文字真诚而质朴，他写普通人、为普通人立传，总能写透生活的纷纭复杂与人物的多样性格，用文字为我们诠释藏在每一处生活细节里的人生智慧。
 ",75293,"['经典必读（3）', '优美隽永（1）', '装帧精美（1）']"
95,如何拥抱一只刺猬：恋爱与婚姻中的人格识别、接纳与付出,['段鑫星'],None,http://img3m3.ddimg.cn/73/23/29362483-1_w_7.jpg,2022年02月 ,人民邮电出版社,29.90,59.80,5,心理学,应用心理学,大32开,胶版纸,平装-胶订,否,9787115576125,"1.爱情的底色是人格，9种人格类型，类比9种刺猬，有趣形象地解释了另一半与我们自己在亲密关系中的表现

两个相爱的人像两只刺猬，既期待靠近彼此，又担心互相伤害

★自恋型人格的刺猬只爱自己身上的刺；

★表演型人格的刺猬的每一根刺上写满故事；

★偏执型人格的刺猬的刺往往尖利却又带伤；

★强迫型人格的刺猬的刺齐刷刷地排列着，它不允许自己的感情有差池，始终追求着完美；

★回避型人格的刺猬把自己的刺藏起来，偶尔伸展，却因为你的碰触又缩了回去；

★依赖型人格的刺猬把自己的刺放置在恋人身上，它希望把自己的刺变成恋人的一部分；

★边缘型人格的刺猬的刺千奇百怪；

★抑郁型人格的刺猬的刺上写满了忧伤；
显示全部信息",43114,"['内容专业（2）', '可读性强（2）', '心理治愈（2）', '脑洞大开（2）', '心理学必备（1）']"
96,东野圭吾：虚无的十字架（罗翔推荐！上市首周登顶Oricon排行榜！《白夜行》式危险关系，《恶意》式强烈反转）,"['东野圭吾 ', ' ，新经典 出品']",None,http://img3m2.ddimg.cn/13/29/29378362-1_w_9.jpg,2022年03月 ,南海出版公司,29.50,59.00,5,小说,侦探/悬疑/推理小说,32开,胶版纸,精装,否,9787544263962,"★ 没有人想站在阴影中，除非那是另一种解脱。
   如果加害者选择用一生来赎罪，你会原谅他吗？
★ 上市首周即登顶Oricon排行榜！
★ 《白夜行》式危险关系，《恶意》式强烈反转。
★ 温情与法理的抗衡，人性救赎的另一维度。
★ 憎恨的人被处刑就能心满意足了？没这么简单吧。——东野圭吾
★ 《虚无的十字架》是东野向自己发起的挑战。这本书又一次探讨了“献身”的意义。——《日本经济新闻》
★如果说《白夜行》是绝望的深渊，《虚无的十字架》就是窒息的轮回。——豆瓣读者
 ",124901,"['装帧精美（933）', '经典必读（746）', '情节曲折（600）', '剧情烧脑（378）', '悬疑推理（36）']"
97,津巴多普通心理学（第8版）,['[美]菲利普·津巴多 [美]罗伯特·约翰逊 [美]薇薇安·麦卡恩'],None,http://img3m3.ddimg.cn/9/18/29405583-1_w_10.jpg,2022年05月 ,人民邮电出版社,99.00,198.00,5,心理学,心理学理论与研究,16开,胶版纸,平装-胶订,否,9787115581495,"1.心理学入门读物，语言生动有趣，被誉为""比小说还好看的心理学入门读物""。

2.作者是当代为人所熟知的心理学家菲利普·津巴多：
50年教学经验心血之作。为祝贺本书的出版，被誉为""当代心理学的形象与声音""""心理学界的摇滚明星""作者津巴多为本书写了中文版序，并录制了祝贺视频。

3.中国心理学家翻译团队：
本书翻译特别聘请了中国科学院学部心理健康与社会治理研究支撑中心科学家/中国科学院心理研究所所长傅小兰，并且集合了书中14个心理学领域的14位学者，他们分别来自中科院心理所、北京大学、人民大学、北京师范大学、济南大学、中山大学、浙江理工大学等高校。

4.心理学家们联合推荐：
中国心理学会现任理事长赵国祥，几任中国心理学会原理事长白学军、沈模卫、莫雷、游旭群、周晓琳，亚洲心理协会主席、中国科学院心理研究所学位评定委员会主任韩布新，全国应用心理专业学位研究生教育指导委员会副主任吴艳红联合推荐。

5. 内容涵盖14个基础心理学细分领域：
生物心理学、认知心理学、毕生心理学、社会心理学、人格心理学、心理障碍及治疗等14个领域。

6.本书特色——核心概念与关键问题：
每一细分专题均由一个生活中常见的问题引出，并围绕该问题提出相关的心理学细分领域的核心概念，在回答一系列关键问题的过程中帮助学习者建立对该领域的认知。
显示全部信息",36419,"['内容专业（5）', '可读性强（4）', '心理学必备（4）', '心理治愈（2）', '脑洞大开（2）']"
98,不白吃话山海经（全网超4千万粉丝的美食漫画家“我是不白吃”重磅推出漫画版《山海经》！超值赠送精美书签+地图大拉页）,"['我是不白吃 ', ',博集天卷 出品']",None,http://img3m4.ddimg.cn/9/36/29392614-1_w_14.jpg,2022年04月 ,湖南文艺出版社,27.50,59.80,4.6,动漫/幽默,大陆漫画,16开,胶版纸,平装-胶订,否,9787572606335,"1. 全网超4000万粉丝的自媒体大号“我是不白吃”推出趣味漫画版《山海经》
2. 超有趣、超生动，脑洞大开，原来《山海经》是一本“食谱”！撩动你的吃货基因，轻松读懂《山海经》
3. 不白吃季游历23座名山，详细讲述39种动植物，跟着不白吃，分分钟涨知识，做一个有文化的吃货！
4. 资料考据严谨，保留原文，精选清代吴任臣图本和明代蒋应镐图本的古画，体现出原汁原味的山海经
5. 生僻字加拼音，3-99岁的大人和孩子都能读
6. 活泼有趣，每一页都有梗有料，让《山海经》不再晦涩难懂
7. 从新颖的角度解读文化经典《山海经》，多元展示山海经的历史、地理、神话等文化底蕴
8. 高品质全彩漫画山海经，大开本，跨页图，随书附赠精美的地图大拉页，场景式再现山海经的奇幻魅力
 ",41168,"['画工精美（5）', '被治愈（4）', '解压神器（3）', '值得收藏（2）', '暖萌（2）', '好搞笑（1）']"
99,三国争霸（上中下全三册）（跟着渤海小吏，读一部不一样的三国史！有趣、有洞见、有知识点，把人情世故、底层逻辑一一剖析给你看。）,['渤海小吏'],None,http://img3m8.ddimg.cn/68/30/29483258-1_w_5.jpg,2023年01月 ,中国大百科全书出版社,89.00,178.00,5,历史,历史普及读物,16开,胶版纸,平装-胶订,是,9787520212311,"1.适合中小学生阅读：
有趣味：诸如曹操是曹嵩生的败家儿子、刘备是曹操“换房本”之路上的点炮高手等表达俯拾即是，有趣的背后则是意味深长的故事，有助于理解历史。
有洞见：如弱者面对强者时通常只有一次机会、一步赶不上步步赶不上这样的总结，通常是经历人生风雨之后的感悟。
有知识点：如古代弓兵箭阵为什么要“左射右，右射左”？曹操为什么选择在官渡地区和袁绍决战？全书提炼了376个知识点，贯穿起东汉末年到三国的历史，把握历史的要点。
适合历史爱好者阅读：
有战争政变：尽情展示历史的宏大场景与阴谋阳谋，14场战争与政变，如官渡之战、赤壁之战、夷陵之战、街亭之战、高平陵之变与淮南三叛等，荡气回肠，令人热血沸腾又忐忑不安：如果是我，是不是连半章都活不过？
有真相揭秘：根据蛛丝马迹和史料，以破案式写法寻找历史的真相，比如吸睛的赤壁之战，其真相到底如何？陈寿写的《三国志》隐藏的历史真相是什么？
有地理地图：130多幅地图，诸多的山川河流、驻防城市的远近等一一呈现，从地理的角度看不一样的三国史。
3.适合中高管、公务员阅读：
有人生算法：是用科学的思维和方法教我们应对人生中的不确定性。研究下司马家族的成功密码就会恍然大悟：不在一个盘口上押上全部。东汉末年，司马防老爷子退居二线，安排大儿子司马朗到曹操那里上班，老二司马懿装病在家不出山。高明！
有智慧韬略：比如司马懿在政变成功后，是这样处理老臣问题的：给待遇、给富贵、给尊重，就是不给核心权力。
有底层逻辑：重大抉择中隐藏的底层逻辑是一个人成功的核心法则，也是我们一辈子也学不完的历史资源。比如官渡之战中后时刻为什么是曹操亲自带队去烧乌巢的军粮，换了徐晃等大将历史可能就会改写？
 ",37324,"['可读性强（9）', '内容扎实（5）', '品质不错（5）', '品质高端（4）', '经典权威（3）']"
100,知行合一王阳明（百万读者的心学入门书！深入解读知行合一及其创始人王阳明的通俗全传！樊登读书、书单来了等媒体推荐！）,['度阴山；读客文化 出品'],None,http://img3m2.ddimg.cn/95/13/29378642-1_w_1703762398.jpg,2021年11月 ,江苏凤凰文艺出版社,24.90,49.90,4.99,历史,历史普及读物,16开,轻型纸,平装,否,9787559462015,"◆畅销近十年，百万读者了解阳明心学的入门书！
◆讲述王阳明的辉煌传奇，剖析知行合一的无边威力！
◆阳明心学研究专家、当世阳明心学领军人度阴山代表作。
◆获书单来了、樊登读书等知名媒体推荐。
◆入选小米科技创始人雷军2014年读书书单。
◆翻开本书，领略知行合一的无边威力！
 ",198652,"['可读性强（578）', '品质不错（496）', '内容扎实（423）', '经典权威（265）', '品质高端（218）']"
